Seq,Row,Orig_Symbol,Orig_Order,Orig_IC,Orig_Entropy,Swap_Symbol,Swap_Order,Swap_IC,Swap_Entropy,Distance,song,Label
25,30,-VII,7,4.89844503269693,4.95584066493575,-VII,7,4.89844503269693,4.95584066493575,,"",
25,31,-VII,6,1.89965395617845,3.95176031826802,-VII,6,1.89965395617845,3.95176031826802,,"",
25,32,I,7,3.55021084307568,3.57054095594617,I,7,3.55021084307568,3.57054095594617,,"",
25,33,I,6,0.376473639209998,1.93026401819677,I,6,0.376473639209998,1.93026401819677,,"",
25,34,-VII,8,2.96249351636177,4.68747830391209,-VII,8,2.96249351636177,4.68747830391209,,"",
25,35,-VII,9,1.9592734809575,3.70475341419584,IV,9,1.98792860250841,3.70475341419584,0.0286551215509032,Heart_MagicMan_1976.varms,3
25,36,I,6,0.177899069698406,1.08949056732555,I,7,2.80783610144684,3.95742194495102,,"",
25,37,I,10,1.60475077706522,4.01957513269836,I,7,1.74344431982525,4.28584610242162,,"",
25,38,-III,10,6.09028248798116,3.06308177635275,-III,8,6.48999239576055,4.04057376696058,,"",
25,39,-VII,4,4.63061935666231,4.17633357061064,-VII,4,3.78433409097865,5.05598871994761,,"",
25,40,I,4,2.27769431120233,4.11781601040438,I,5,1.36806447115574,3.57438618857828,,"",
,,,,,,,,,,,,
26,5,IV,4,2.1199430935917,4.0461720611273,IV,4,2.1199430935917,4.0461720611273,,"",
26,6,I,5,2.15130697454391,4.35164318984455,I,5,2.15130697454391,4.35164318984455,,"",
26,7,I,6,1.65056429031761,4.25230869013516,I,6,1.65056429031761,4.25230869013516,,"",
26,8,I,7,3.32391701790149,4.16177991918315,I,7,3.32391701790149,4.16177991918315,,"",
26,9,-VII,7,3.05410855189394,4.76373199433649,-VII,7,3.05410855189394,4.76373199433649,,"",
26,10,IV,8,2.00872277556783,3.79394471810596,I,8,1.97692422481016,3.79394471810596,0.031798550757665,Foghat_DrivinWheel_1977,3
26,11,I,9,1.79950550737075,4.21183614912391,I,6,0.73154168418172,2.86058223746682,,"",
26,12,I,10,0.717640562628732,2.84456858868683,I,8,2.79819825937019,3.76799158883038,,"",
26,13,I,10,1.56903786113113,3.76664344097196,I,8,2.47490064123968,4.22376684110052,,"",
26,14,-VII,9,0.796731348472678,2.9580011072157,-VII,8,3.43064213814947,4.35878098776267,,"",
26,15,IV,9,0.490592991756572,2.01150124198151,IV,8,3.28598045128531,3.79387173245888,,"",
,,,,,,,,,,,,
27,17,I,10,1.21969202268796,3.32827375321819,I,10,1.21969202268796,3.32827375321819,,"",
27,18,I,10,2.56882389494038,4.39906553814893,I,10,2.56882389494038,4.39906553814893,,"",
27,19,IV,9,4.91582281624992,2.29715580088577,IV,9,4.91582281624992,2.29715580088577,,"",
27,20,IV,9,3.00633171978922,4.07648621875953,IV,9,3.00633171978922,4.07648621875953,,"",
27,21,I,9,2.84021440372657,4.3913537074218,I,9,2.84021440372657,4.3913537074218,,"",
27,22,I,9,1.69297715095497,3.31450644019226,ii,9,1.66091199090094,3.31450644019226,0.0320651600540298,TheBeachBoys_SurfinSafari_1962,3
27,23,V,9,3.26358566469595,4.90055906702883,V,10,1.14863860619403,3.31062481284109,,"",
27,24,IV,10,0.985914162166658,3.14855323063443,IV,6,4.48404790980611,3.67697615249552,,"",
27,25,II,10,8.041166036081,1.29055952801579,II,5,6.61837144867184,3.94300770747218,,"",
27,26,V,5,1.62210861856707,4.27607618068734,V,3,2.19176134254573,4.6530474584493,,"",
27,27,V,5,2.65836941396555,4.23927889949107,V,4,2.40251783718353,4.66435458200524,,"",
,,,,,,,,,,,,
28,15,V,5,3.21705620177173,5.01662187571857,V,5,3.21705620177173,5.01662187571857,,"",
28,16,I,6,2.67033006378035,4.73710359583459,I,6,2.67033006378035,4.73710359583459,,"",
28,17,I,7,3.06266392043523,4.68717121707042,I,7,3.06266392043523,4.68717121707042,,"",
28,18,IV,8,2.37847093599765,4.28088114008171,IV,8,2.37847093599765,4.28088114008171,,"",
28,19,V,8,3.07596137370831,3.92532432291195,V,8,3.07596137370831,3.92532432291195,,"",
28,20,IV,8,1.81711607812325,3.57711650697588,I,8,1.85093391240781,3.57711650697588,0.0338178342845634,Bread_SweetSurrender_1972,3
28,21,V,7,1.19351924814739,3.57734780338814,V,8,3.89111105336329,4.37086522062495,,"",
28,22,I,8,1.0218202749158,3.36711748039212,I,8,1.64499852425274,3.89451489778177,,"",
28,23,V,9,1.2234859951298,3.68552040040589,V,9,3.92675292272346,4.68098952390519,,"",
28,24,I,7,0.886541154359843,2.93913629048598,I,7,1.80636191138905,4.29442298895489,,"",
28,25,V,8,4.34009413824543,3.48141910422108,V,7,0.560901088291997,2.5109388156011,,"",
,,,,,,,,,,,,
29,31,V,10,0.952716330746421,3.29134384267367,V,10,0.952716330746421,3.29134384267367,,"",
29,32,I,10,1.61495597862765,3.97600051330151,I,10,1.61495597862765,3.97600051330151,,"",
29,33,I,10,4.02639980157104,3.29134384267367,I,10,4.02639980157104,3.29134384267367,,"",
29,34,IV,8,2.37847093599765,4.28088114008171,IV,8,2.37847093599765,4.28088114008171,,"",
29,35,V,8,3.07596137370831,3.92532432291195,V,8,3.07596137370831,3.92532432291195,,"",
29,36,IV,8,1.81711607812325,3.57711650697588,I,8,1.85093391240781,3.57711650697588,0.0338178342845634,Bread_SweetSurrender_1972,3
29,37,V,7,1.19351924814739,3.57734780338814,V,8,3.89111105336329,4.37086522062495,,"",
29,38,vi,8,5.26964827679505,3.36711748039212,vi,8,3.87851574666502,3.89451489778177,,"",
29,39,vi,5,2.61424445816464,4.51646421296617,vi,6,3.48113219431672,4.8094836945008,,"",
29,40,V,6,3.56305538769607,4.86040536835322,V,6,4.2726188445927,4.45590360436237,,"",
29,41,IV,5,3.41788446991513,4.33136370028551,IV,5,2.60431849145915,4.43539968722439,,"",
,,,,,,,,,,,,
30,61,V,7,0.560901088291997,2.5109388156011,V,7,0.560901088291997,2.5109388156011,,"",
30,62,I,9,2.5025267805825,4.21601609217356,I,9,2.5025267805825,4.21601609217356,,"",
30,63,I,9,3.36884388989955,4.29013334030952,I,9,3.36884388989955,4.29013334030952,,"",
30,64,IV,8,2.37847093599765,4.28088114008171,IV,8,2.37847093599765,4.28088114008171,,"",
30,65,V,8,3.07596137370831,3.92532432291195,V,8,3.07596137370831,3.92532432291195,,"",
30,66,IV,8,1.81711607812325,3.57711650697588,I,8,1.85093391240781,3.57711650697588,0.0338178342845634,Bread_SweetSurrender_1972,3
30,67,V,7,1.19351924814739,3.57734780338814,V,8,3.89111105336329,4.37086522062495,,"",
30,68,vi,8,5.26964827679505,3.36711748039212,vi,8,3.87851574666502,3.89451489778177,,"",
30,69,vi,5,2.61424445816464,4.51646421296617,vi,6,3.48113219431672,4.8094836945008,,"",
30,70,IV,6,3.80709410916579,4.86040536835322,IV,6,2.46646341271608,4.45590360436237,,"",
30,71,I,5,4.92701496116725,4.40189972225139,I,7,5.2368245859494,4.01514363039404,,"",
,,,,,,,,,,,,
31,76,V,7,2.78284019218019,4.36156009225196,V,7,2.78284019218019,4.36156009225196,,"",
31,77,I,7,2.3563426904153,4.56092772197181,I,7,2.3563426904153,4.56092772197181,,"",
31,78,I,8,3.25784898413654,4.45911200559159,I,8,3.25784898413654,4.45911200559159,,"",
31,79,IV,8,2.37847093599765,4.28088114008171,IV,8,2.37847093599765,4.28088114008171,,"",
31,80,V,8,3.07596137370831,3.92532432291195,V,8,3.07596137370831,3.92532432291195,,"",
31,81,IV,8,1.81711607812325,3.57711650697588,I,8,1.85093391240781,3.57711650697588,0.0338178342845634,Bread_SweetSurrender_1972,3
31,82,V,7,1.19351924814739,3.57734780338814,V,8,3.89111105336329,4.37086522062495,,"",
31,83,vi,8,5.26964827679505,3.36711748039212,vi,8,3.87851574666502,3.89451489778177,,"",
31,84,vi,5,2.61424445816464,4.51646421296617,vi,6,3.48113219431672,4.8094836945008,,"",
31,85,IV,6,3.80709410916579,4.86040536835322,IV,6,2.46646341271608,4.45590360436237,,"",
31,86,vi,5,4.13355430920999,4.40189972225139,vi,7,4.44336393399215,4.01514363039404,,"",
,,,,,,,,,,,,
32,47,I,6,1.95267344214627,4.20117420775764,I,6,1.95267344214627,4.20117420775764,,"",
32,48,IV,7,2.1309626393831,4.70086868325931,IV,7,2.1309626393831,4.70086868325931,,"",
32,49,I,6,1.22962882394212,3.64470522436661,I,6,1.22962882394212,3.64470522436661,,"",
32,50,I,6,3.98987230472944,4.19647092242778,I,6,3.98987230472944,4.19647092242778,,"",
32,51,v,6,5.86900786791375,4.8590430194787,v,6,5.86900786791375,4.8590430194787,,"",
32,52,IV,4,2.08333811244592,3.83058547483252,I,4,2.11771214311419,3.83058547483252,0.0343740306682676,TheJGeilsBand_MustOfGotLost_1974,3
32,53,I,5,2.43777738750728,4.68508964406591,I,5,2.83802409561404,4.8648337294863,,"",
32,54,v,6,3.14966318625464,3.32318731377051,v,6,4.54444272440213,4.40492248965267,,"",
32,55,IV,4,0.784912747859321,3.00300979169139,IV,5,2.48466497676191,3.71309644325984,,"",
32,56,I,7,2.91403690011687,4.96821215045976,I,5,3.38355035513168,4.74976837868378,,"",
32,57,v,8,1.50603408448104,4.01811148390266,v,5,2.63151197477669,4.19707070423207,,"",
,,,,,,,,,,,,
33,14,i,10,0.370289092326845,1.81564394595592,i,10,0.370289092326845,1.81564394595592,,"",
33,15,i,10,0.370289092326845,1.81564394595592,i,10,0.370289092326845,1.81564394595592,,"",
33,16,i,10,0.370289092326845,1.81564394595592,i,10,0.370289092326845,1.81564394595592,,"",
33,17,i,10,0.370289092326845,1.81564394595592,i,10,0.370289092326845,1.81564394595592,,"",
33,18,-VI,10,5.86796500257781,1.81564394595592,-VI,10,5.86796500257781,1.81564394595592,,"",
33,19,-VI,10,1.90442683607628,3.35896730776017,-VII,10,1.93882945247427,3.35896730776017,0.0344026163979878,CyndiLauper_SheBop_1984,3
33,20,-VII,10,2.93481165105982,3.27911047960011,-VII,10,5.12870923604448,3.48859362556922,,"",
33,21,-VII,6,3.14910936288543,3.93375987015485,-VII,4,3.76241432327502,4.97147456433305,,"",
33,22,i,6,1.99123205691774,4.34653294817134,i,5,2.2842426524974,4.6988622188127,,"",
33,23,i,5,0.550390440437662,2.39297654428268,i,6,2.41526512567638,4.42100093175782,,"",
33,24,i,7,1.69189000260593,4.22213780617828,i,6,3.55399638108072,3.97932083386256,,"",
,,,,,,,,,,,,
34,18,I,9,3.25782846793637,3.7978263197361,I,9,3.25782846793637,3.7978263197361,,"",
34,19,I,8,2.72092390360685,4.01674081377067,I,8,2.72092390360685,4.01674081377067,,"",
34,20,I,8,2.76186069147409,4.40839751546089,I,8,2.76186069147409,4.40839751546089,,"",
34,21,IV,8,3.27464215059947,4.44574812377403,IV,8,3.27464215059947,4.44574812377403,,"",
34,22,V,8,3.39109290901577,4.31097476957257,V,8,3.39109290901577,4.31097476957257,,"",
34,23,I,8,1.83329685349534,3.5019296938752,vi,8,1.79861173164916,3.5019296938752,0.034685121846181,RayPrice_ForTheGoodTimes_1970,3
34,24,I,8,1.23828701835089,3.64335459941019,I,6,4.40166221832628,3.28130919074298,,"",
34,25,IV,9,2.26160987890201,4.42037199961953,IV,5,2.93202522060726,4.34928547179533,,"",
34,26,ii,8,7.00183381411412,2.20856118390046,ii,5,5.25058150971761,4.69720429794473,,"",
34,27,V,5,3.055270676836,4.32707949512821,V,4,3.27636419126573,4.34577151009355,,"",
34,28,V,5,5.04135840415833,3.70289641509496,V,4,4.59222612633202,4.29278115640568,,"",
,,,,,,,,,,,,
35,7,I,6,1.88979591077031,4.66416159969298,I,6,1.88979591077031,4.66416159969298,,"",
35,8,IV,7,4.0429459126919,4.5391173051375,IV,7,4.0429459126919,4.5391173051375,,"",
35,9,IV,8,2.3551776370972,4.59700690273396,IV,8,2.3551776370972,4.59700690273396,,"",
35,10,ii,9,4.398916544381,4.50423349557792,ii,9,4.398916544381,4.50423349557792,,"",
35,11,ii,8,1.20982757467915,3.30211890313117,ii,8,1.20982757467915,3.30211890313117,,"",
35,12,V,10,2.42688039662679,3.90880936166406,ii,10,2.39136086572978,3.90880936166406,0.0355195308970044,Cher_IfICouldTurnBackTime_1989,3
35,13,V,6,0.331904204790606,1.58432352994755,V,6,2.95673222764605,4.1222936203615,,"",
35,14,I,8,0.527340794077516,2.22704930010333,I,5,3.59658247335773,4.31944770111023,,"",
35,15,IV,7,6.24459796006823,2.34471687970151,IV,5,3.91798879489613,5.09216525819203,,"",
35,16,V,5,3.04953028308499,4.64134386971083,V,6,4.24274179760056,3.92026051191224,,"",
35,17,V,6,3.56773506761317,4.03885024930463,V,5,3.40465546737439,4.55093374148198,,"",
,,,,,,,,,,,,
36,61,I,6,3.27606977865518,4.37283475120766,I,6,3.27606977865518,4.37283475120766,,"",
36,62,I,6,1.4263101307918,3.68481532273805,I,6,1.4263101307918,3.68481532273805,,"",
36,63,vi,7,3.42368148987719,5.03685504897232,vi,7,3.42368148987719,5.03685504897232,,"",
36,64,IV,8,2.8838181610242,4.86296300407809,IV,8,2.8838181610242,4.86296300407809,,"",
36,65,I,9,2.74410338753293,4.44420761130212,I,9,2.74410338753293,4.44420761130212,,"",
36,66,I,10,1.70770532908253,3.41533014075577,vi,10,1.74590572556191,3.41533014075577,0.0382003964793818,MarcCohn_WalkingInMemphis_1991,3
36,67,vi,10,1.08570953934378,3.50547989872995,vi,6,5.51775756243273,2.97906035590024,,"",
36,68,IV,10,1.51769541186327,3.57876143545739,IV,4,3.13360013122184,5.09871222947659,,"",
36,69,I,10,0.583486220360575,2.41762612239971,I,5,2.71772769908623,4.32215104007493,,"",
36,70,I,10,1.70770532908253,3.41533014075577,I,6,3.27711094736891,4.67472000792653,,"",
36,71,vi,10,1.08570953934378,3.50547989872995,vi,6,4.84403438362957,5.08318139223792,,"",
,,,,,,,,,,,,
37,77,I,10,0.583486220360575,2.41762612239971,I,10,0.583486220360575,2.41762612239971,,"",
37,78,I,10,1.70770532908253,3.41533014075577,I,10,1.70770532908253,3.41533014075577,,"",
37,79,vi,10,1.08570953934378,3.50547989872995,vi,10,1.08570953934378,3.50547989872995,,"",
37,80,IV,10,1.51769541186327,3.57876143545739,IV,10,1.51769541186327,3.57876143545739,,"",
37,81,I,10,0.583486220360575,2.41762612239971,I,10,0.583486220360575,2.41762612239971,,"",
37,82,I,10,1.70770532908253,3.41533014075577,vi,10,1.74590572556191,3.41533014075577,0.0382003964793818,MarcCohn_WalkingInMemphis_1991,3
37,83,vi,10,1.08570953934378,3.50547989872995,vi,6,5.51775756243273,2.97906035590024,,"",
37,84,IV,10,1.51769541186327,3.57876143545739,IV,4,3.13360013122184,5.09871222947659,,"",
37,85,I,10,0.583486220360575,2.41762612239971,I,5,2.71772769908623,4.32215104007493,,"",
37,86,IV,10,5.47548492810316,3.41533014075577,IV,6,2.68495122254632,4.67472000792653,,"",
37,87,I,4,2.37582235205616,4.8703107276848,I,5,1.70017409035567,4.46038975271974,,"",
,,,,,,,,,,,,
38,148,I,7,2.74410338753293,4.44420761130212,I,7,2.74410338753293,4.44420761130212,,"",
38,149,I,8,1.90611497792934,4.02752489897683,I,8,1.90611497792934,4.02752489897683,,"",
38,150,vi,9,2.80475078217127,4.79994003548827,vi,9,2.80475078217127,4.79994003548827,,"",
38,151,IV,10,1.51769541186327,3.57876143545739,IV,10,1.51769541186327,3.57876143545739,,"",
38,152,I,10,0.583486220360575,2.41762612239971,I,10,0.583486220360575,2.41762612239971,,"",
38,153,I,10,1.70770532908253,3.41533014075577,vi,10,1.74590572556191,3.41533014075577,0.0382003964793818,MarcCohn_WalkingInMemphis_1991,3
38,154,vi,10,1.08570953934378,3.50547989872995,vi,6,5.51775756243273,2.97906035590024,,"",
38,155,IV,10,1.51769541186327,3.57876143545739,IV,4,3.13360013122184,5.09871222947659,,"",
38,156,I,10,0.583486220360575,2.41762612239971,I,5,2.71772769908623,4.32215104007493,,"",
38,157,IV,10,5.47548492810316,3.41533014075577,IV,6,2.68495122254632,4.67472000792653,,"",
38,158,V,4,4.39564395452084,4.8703107276848,V,5,4.61751340613445,4.46038975271974,,"",
,,,,,,,,,,,,
39,39,IV,10,1.30836396005625,3.70482386439947,IV,10,1.30836396005625,3.70482386439947,,"",
39,40,V,10,3.07209762713449,3.53639656553996,V,10,3.07209762713449,3.53639656553996,,"",
39,41,V,10,2.71569241837641,4.28386554910039,V,10,2.71569241837641,4.28386554910039,,"",
39,42,V,10,1.6149011658048,3.64465794050407,V,10,1.6149011658048,3.64465794050407,,"",
39,43,V,8,0.448163223357541,2.05854265582376,V,8,0.448163223357541,2.05854265582376,,"",
39,44,V,10,1.92362826930012,3.89725789869066,I,10,1.88194867820394,3.89725789869066,0.0416795910961758,PatBenatar_LittleTooLate_1983,3
39,45,I,10,3.78259795243417,3.53038668312192,I,10,3.14353060149128,4.2112973553918,,"",
39,46,I,7,1.23562971725538,3.89727432548242,I,8,3.25421804399821,4.69086881637994,,"",
39,47,I,10,1.76612399394626,4.23479505559226,I,8,1.03566712724962,3.44577935872353,,"",
39,48,I,9,2.22956727906427,3.95721996048396,I,9,1.95330932817125,4.23395625354656,,"",
39,49,IV,9,2.71368649028147,4.24152400779891,IV,10,3.76040998116916,3.19772341154518,,"",
,,,,,,,,,,,,
40,35,IV,10,0.347642731333444,1.71634498791824,IV,10,0.347642731333444,1.71634498791824,,"",
40,36,V,10,4.2537783574488,2.4986190005918,V,10,4.2537783574488,2.4986190005918,,"",
40,37,V,10,2.63769676166049,3.58301862975254,V,10,2.63769676166049,3.58301862975254,,"",
40,38,V,10,1.52817226297331,3.71912780018366,V,10,1.52817226297331,3.71912780018366,,"",
40,39,V,8,0.448163223357541,2.05854265582376,V,8,0.448163223357541,2.05854265582376,,"",
40,40,V,10,1.92197276609165,3.89625235312383,I,10,1.88029317499547,3.89625235312383,0.0416795910961762,ArethaFranklin_INeverLovedAMan_1967,3
40,41,V,10,2.12251407138578,4.56971110638061,V,10,5.01562347605828,4.2112973553918,,"",
40,42,I,8,3.89513959170348,3.2198337845621,I,6,2.56827314951567,4.62568879957033,,"",
40,43,IV,8,3.91829964204278,4.38382461230775,IV,7,3.23948484661206,4.49436747611428,,"",
40,44,I,8,2.52766840512769,4.24198717795153,I,7,1.73948894006998,4.09715752739071,,"",
40,45,IV,7,2.6997083581424,4.84243755709658,IV,7,1.2999436821105,3.72776912986104,,"",
,,,,,,,,,,,,
41,18,I,8,2.39803135374607,4.3709830969877,I,8,2.39803135374607,4.3709830969877,,"",
41,19,I,6,0.781063473168627,3.12089608307501,I,6,0.781063473168627,3.12089608307501,,"",
41,20,I,9,1.63883494435368,4.31245991945738,I,9,1.63883494435368,4.31245991945738,,"",
41,21,I,8,1.5334545450268,4.28371185447975,I,8,1.5334545450268,4.28371185447975,,"",
41,22,ii,9,4.48802418634782,4.34721818095564,ii,9,4.48802418634782,4.34721818095564,,"",
41,23,ii,8,2.61083162883605,3.76025454986751,V,8,2.5671793312869,3.76025454986751,0.0436522975491531,PaulAnka_LoveMeWarmAndTender_1962,3
41,24,ii,8,2.41385746212223,4.09194268750043,ii,8,2.06988598370855,4.23756419890561,,"",
41,25,ii,9,2.03092463242722,4.15153153700431,ii,6,6.64965720291808,1.11754904727154,,"",
41,26,ii,9,1.77948100809408,4.27710037121857,ii,4,2.87845558930056,4.64162614989219,,"",
41,27,ii,7,1.47102281440559,3.99536093043448,ii,5,3.13493367188374,3.96444387848469,,"",
41,28,I,7,3.45503836810996,3.93302457531425,I,5,4.07338982597919,4.59260258622767,,"",
,,,,,,,,,,,,
42,15,I,9,4.07606615995159,3.46071396724405,I,9,4.07606615995159,3.46071396724405,,"",
42,16,IV,8,3.32622360963373,4.56504227957198,IV,8,3.32622360963373,4.56504227957198,,"",
42,17,IV,7,3.68532640905355,3.98423380547549,IV,7,3.68532640905355,3.98423380547549,,"",
42,18,ii,7,4.03011409032847,4.73049488785554,ii,7,4.03011409032847,4.73049488785554,,"",
42,19,V,7,1.31631610303738,3.55832666969557,V,7,1.31631610303738,3.55832666969557,,"",
42,20,I,8,1.90852366743759,3.73177680009914,iii,8,1.86484068313054,3.73177680009914,0.0436829843070583,TheOsmonds_OneBadApple_1971,3
42,21,I,8,1.86631647281849,3.63462654824428,I,4,6.08335453498181,2.80400212501651,,"",
42,22,I,8,2.81450465779132,4.70211779612531,I,3,4.71066675348751,4.60822888986334,,"",
42,23,I,8,1.14320876424012,3.67452778293263,I,3,4.01307327243658,5.34272396968402,,"",
42,24,IV,7,1.30835467877411,3.85100431526033,IV,4,4.63543029677382,5.08969564264125,,"",
42,25,IV,8,1.12426919694161,3.52482899796569,IV,4,3.91616524136675,5.18338141487697,,"",
,,,,,,,,,,,,
43,120,I,6,3.14205222902946,5.07933178782992,I,6,3.14205222902946,5.07933178782992,,"",
43,121,I,7,0.820623650778536,3.1504426831801,I,7,0.820623650778536,3.1504426831801,,"",
43,122,I,8,2.5143668084548,4.51068782222334,I,8,2.5143668084548,4.51068782222334,,"",
43,123,IV,8,5.33892564966969,1.94566097594607,IV,8,5.33892564966969,1.94566097594607,,"",
43,124,V,8,2.94027660600592,4.64989077611418,V,8,2.94027660600592,4.64989077611418,,"",
43,125,I,9,1.74245402927496,3.53011917750617,V,9,1.78782116303024,3.53011917750617,0.0453671337552806,BobSeger_EvenNow_1983,3
43,126,I,9,1.29985060838064,3.71634540682553,I,7,2.11227005894381,3.66667060365667,,"",
43,127,IV,10,2.89822062655557,4.21710613621231,IV,7,2.05510641545388,4.27444675325343,,"",
43,128,V,10,1.01191985426022,3.39305813834161,V,8,2.31994161293546,4.08737781132348,,"",
43,129,I,9,0.607985347199745,2.55187421189322,I,8,2.79642964554278,3.52791644133469,,"",
43,130,I,10,1.79057306688048,4.31263250839148,I,8,3.07094131858017,4.42897208388949,,"",
,,,,,,,,,,,,
44,6,I,5,1.72463750913904,4.28934133135754,I,5,1.72463750913904,4.28934133135754,,"",
44,7,IV,6,4.23471723016932,4.58060579609424,IV,6,4.23471723016932,4.58060579609424,,"",
44,8,V,6,2.41573298697509,4.05409404164287,V,6,2.41573298697509,4.05409404164287,,"",
44,9,I,7,0.772634306028891,2.85315835557825,I,7,0.772634306028891,2.85315835557825,,"",
44,10,I,8,2.71490829852202,4.60067977282978,I,8,2.71490829852202,4.60067977282978,,"",
44,11,IV,9,2.88518827350216,3.94376227493493,V,9,2.93133945451814,3.94376227493493,0.0461511810159867,BuckOwens_ThinkOfMe_1966,3
44,12,V,8,2.38879720003803,4.62259770683039,V,8,3.44615544639014,4.27619727851583,,"",
44,13,I,9,1.15043380306387,3.52231580343947,I,7,3.65356221402852,4.57467150396047,,"",
44,14,I,10,1.42239191343845,4.05659361301731,I,6,1.34836131471134,3.93529307859824,,"",
44,15,IV,10,1.26621245605258,3.58345348959638,IV,7,3.48804798161834,4.8789837486225,,"",
44,16,V,10,0.208949431585347,1.19880880542682,V,8,3.58051974371155,4.34724293806431,,"",
,,,,,,,,,,,,
45,27,I,5,3.08625596939938,4.92169984718923,I,5,3.08625596939938,4.92169984718923,,"",
45,28,-VII,6,4.16775816244847,4.86918947507926,-VII,6,4.16775816244847,4.86918947507926,,"",
45,29,I,5,3.8508499777151,2.72195047793656,I,5,3.8508499777151,2.72195047793656,,"",
45,30,I,5,3.65418147814141,4.58952253169444,I,5,3.65418147814141,4.58952253169444,,"",
45,31,-VII,5,4.10996808243977,4.22297537063756,-VII,5,4.10996808243977,4.22297537063756,,"",
45,32,I,5,2.06103542690613,3.69149387771064,IV,5,2.01444508704716,3.69149387771064,0.0465903398589762,TommyJames_MonyMony_1968,3
45,33,I,6,2.52680160131132,4.47367856924706,I,6,1.82253518314805,4.31259733187743,,"",
45,34,-VII,7,2.87478992934554,4.86208303531456,-VII,7,3.41498651023056,4.18956403479189,,"",
45,35,I,8,1.55879224787793,3.37347004239723,I,7,2.84854358089572,2.84585893887897,,"",
45,36,I,9,2.71512599607025,4.59623135899886,I,6,3.79341898085879,4.11985476524153,,"",
45,37,-VII,10,0.652249427985885,2.68671256832876,-VII,5,2.99414104292583,4.72031273563441,,"",
,,,,,,,,,,,,
46,65,-VII,10,0.318244266439287,1.50704914391466,-VII,10,0.318244266439287,1.50704914391466,,"",
46,66,-VII,10,5.68317775303919,1.77054015247611,-VII,10,5.68317775303919,1.77054015247611,,"",
46,67,I,5,2.60996299036664,4.14639142489979,I,5,2.60996299036664,4.14639142489979,,"",
46,68,I,5,3.5108015020761,4.88826082361328,I,5,3.5108015020761,4.88826082361328,,"",
46,69,-VII,5,3.71074896989951,5.14462073167098,-VII,5,3.71074896989951,5.14462073167098,,"",
46,70,-VII,6,1.89408259070199,3.64225938351702,IV,6,1.84426296727285,3.64225938351702,0.0498196234291419,RickJames_GiveItToMeBaby_1981,3
46,71,I,6,0.465994563064193,2.21037844344365,I,7,2.80783610144684,3.95742194495102,,"",
46,72,I,8,2.36549786867994,4.43677307857486,I,7,1.74373062873793,4.28567201258692,,"",
46,73,-VII,9,2.52916353050109,4.823393149351,-VII,8,1.57895477138947,4.04046192095745,,"",
46,74,-VII,8,0.718960601564405,2.47091421567304,-VII,9,3.48688942487756,2.8387271499143,,"",
46,75,I,6,0.465994563064193,2.21037844344365,I,7,2.85373334047104,4.18371496590223,,"",
,,,,,,,,,,,,
47,17,I,10,4.08799105407005,3.27179978942367,I,10,4.08799105407005,3.27179978942367,,"",
47,18,I,10,2.3623011109746,4.15345140365586,I,10,2.3623011109746,4.15345140365586,,"",
47,19,vi,7,5.11974089600074,2.9129313887463,vi,7,5.11974089600074,2.9129313887463,,"",
47,20,IV,6,3.82523099660134,4.656631823006,IV,6,3.82523099660134,4.656631823006,,"",
47,21,V,6,2.7675420836866,4.00207643666215,V,6,2.7675420836866,4.00207643666215,,"",
47,22,I,6,1.76149500027149,3.57806034943073,V,6,1.81187058987377,3.57806034943073,0.0503755896022831,JFrankWilsonAndTheCavaliers_LastKiss_1964.varms,3
47,23,vi,7,1.92810637915512,4.42148835002554,vi,7,5.72491417560798,4.27141573042698,,"",
47,24,IV,8,1.40929734914812,3.79584899771649,IV,4,3.5635305118823,5.00004383282006,,"",
47,25,V,9,1.09214836537359,3.39303729456807,V,5,3.52928451518811,4.53493830623678,,"",
47,26,I,10,2.59132038620267,3.50173855616373,I,5,2.62777780052601,4.70244741176852,,"",
47,27,vi,10,1.37421415134994,3.82617459055433,vi,6,2.56180647323338,4.85326759621812,,"",
,,,,,,,,,,,,
48,35,I,10,4.08799105407005,3.27179978942367,I,10,4.08799105407005,3.27179978942367,,"",
48,36,I,10,2.3623011109746,4.15345140365586,I,10,2.3623011109746,4.15345140365586,,"",
48,37,vi,7,5.11974089600074,2.9129313887463,vi,7,5.11974089600074,2.9129313887463,,"",
48,38,IV,6,3.82523099660134,4.656631823006,IV,6,3.82523099660134,4.656631823006,,"",
48,39,V,6,2.7675420836866,4.00207643666215,V,6,2.7675420836866,4.00207643666215,,"",
48,40,I,6,1.76149500027149,3.57806034943073,V,6,1.81187058987377,3.57806034943073,0.0503755896022831,JFrankWilsonAndTheCavaliers_LastKiss_1964.varms,3
48,41,vi,7,1.92810637915512,4.42148835002554,vi,7,5.72491417560798,4.27141573042698,,"",
48,42,IV,8,1.40929734914812,3.79584899771649,IV,4,3.5635305118823,5.00004383282006,,"",
48,43,V,9,1.09214836537359,3.39303729456807,V,5,3.52928451518811,4.53493830623678,,"",
48,44,I,10,2.59132038620267,3.50173855616373,I,5,2.62777780052601,4.70244741176852,,"",
48,45,I,10,3.56727194792027,3.82617459055433,I,6,3.65532486159759,4.85326759621812,,"",
,,,,,,,,,,,,
49,77,I,10,3.56727194792027,3.82617459055433,I,10,3.56727194792027,3.82617459055433,,"",
