Seq,Row,Orig_Symbol,Orig_Order,Orig_IC,Orig_Entropy,Swap_Symbol,Swap_Order,Swap_IC,Swap_Entropy,Distance,song,Label
5676,94,I,3,2.93931174074663,4.87478032036033,I,3,2.93931174074663,4.87478032036033,,,
5676,95,V,4,3.15134780654075,5.06818190463073,V,4,3.15134780654075,5.06818190463073,,,
,,"",,,,"",,,,,,
5677,87,iv,3,6.19572667289046,4.6309990537135,iv,3,6.19572667289046,4.6309990537135,,,
5677,88,I,2,3.89070296044973,5.37393131877675,I,2,3.89070296044973,5.37393131877675,,,
5677,89,I,3,4.27983380886787,5.31127970169944,I,3,4.27983380886787,5.31127970169944,,,
5677,90,vi,4,5.48867773138466,5.17356356656082,vi,4,5.48867773138466,5.17356356656082,,,
5677,91,IV,3,3.91001836844241,5.19830035279563,IV,3,3.91001836844241,5.19830035279563,,,
5677,92,#ivo,4,7.02862346771988,4.7703497934467,#IV,4,7.10037869023065,4.7703497934467,0.071755222510772,DrHook_TheMillionaire_1975,1
5677,93,V,2,1.79657479992843,3.99730864062446,V,2,1.46987987625483,4.10810531403428,,,
5677,94,I,3,2.93931174074663,4.87478032036033,I,3,4.62937996350335,3.79719034297152,,,
5677,95,V,4,3.15134780654075,5.06818190463073,V,3,5.05308736025107,5.22634529854113,,,
5677,96,vi,4,4.7518148764022,4.53917625427449,vi,3,4.35839096240331,5.21852874190654,,,
5677,97,iii,4,4.47956347993324,5.19986766827877,iii,4,4.47956347993324,5.19986766827877,,,
,,"",,,,"",,,,,,
5678,74,IV,6,4.91078419122978,4.19394030196934,IV,6,4.91078419122978,4.19394030196934,,,
5678,75,ii,4,4.86915792247178,5.11459054886607,ii,4,4.86915792247178,5.11459054886607,,,
5678,76,V,4,2.70122449686602,4.69224760953447,V,4,2.70122449686602,4.69224760953447,,,
5678,77,I,5,1.92339137804814,4.33626782596376,I,5,1.92339137804814,4.33626782596376,,,
5678,78,I,6,2.11810510112887,4.70116971627371,I,6,2.11810510112887,4.70116971627371,,,
5678,79,IV,7,2.99719593963856,4.78474848499677,I,7,3.07277283732968,4.78474848499677,0.0755768976911209,DrHook_TheMillionaire_1975,1
5678,80,V,8,2.63479404767871,4.59359591621555,V,8,2.99883520894079,4.66429993861007,,,
5678,81,I,7,1.13064819618215,3.40484147662862,I,7,4.02514123118198,3.53940507558943,,,
5678,82,I,8,3.5688348986717,4.31537099573259,I,7,2.44401463163096,3.89922768500854,,,
5678,83,III,8,6.68575536657921,4.50437342276552,III,7,6.6163537115185,4.58852177509537,,,
5678,84,vi,4,3.47855068260224,4.28386818276897,vi,4,3.47855068260224,4.28386818276897,,,
,,"",,,,"",,,,,,
5679,26,vi,5,3.82684613892716,4.85332167226532,vi,5,3.82684613892716,4.85332167226532,,,
5679,27,iii,6,3.60340746139075,4.3958887597282,iii,6,3.60340746139075,4.3958887597282,,,
5679,28,IV,6,1.13741532899306,3.48357628163552,IV,6,1.13741532899306,3.48357628163552,,,
5679,29,V,7,1.83129455041209,4.25272148159189,V,7,1.83129455041209,4.25272148159189,,,
5679,30,I,6,0.953340326207834,3.41943963414874,I,6,0.953340326207834,3.41943963414874,,,
5679,31,V,9,3.78983916317199,4.7259375548472,iv,9,3.86666190263127,4.7259375548472,0.0768227394592791,DrHook_TheMillionaire_1975,1
5679,32,vi,6,3.43999155877064,3.84239560258011,vi,5,7.12338199479497,3.92854357641483,,,
5679,33,iii,6,3.13695505705646,4.77839376054893,iii,2,5.56966465357023,5.26038367569131,,,
5679,34,IV,6,0.902219640300636,3.11860267039038,IV,2,3.94396820149184,5.26506346738113,,,
5679,35,I,7,3.39078902764517,3.92684441791503,I,3,4.17790213652691,5.183456214577,,,
5679,36,IV,6,3.49764434748971,3.18313517666501,IV,4,3.2139740331973,5.01040018496089,,,
,,"",,,,"",,,,,,
5680,6,V,5,2.51460929313491,4.02576881051677,V,5,2.51460929313491,4.02576881051677,,,
5680,7,I,5,1.7222590489373,4.28887957909885,I,5,1.7222590489373,4.28887957909885,,,
5680,8,V,6,2.60758894406297,4.7862773207758,V,6,2.60758894406297,4.7862773207758,,,
5680,9,I,7,1.88387293856997,4.30620972320299,I,7,1.88387293856997,4.30620972320299,,,
5680,10,V,8,2.08204876958068,4.38059304466304,V,8,2.08204876958068,4.38059304466304,,,
5680,11,vi,9,4.09607290793792,4.11381902208105,V,9,4.01563303816674,4.11381902208105,0.0804398697711797,DrHook_TheMillionaire_1975,1
5680,12,iii,8,1.30032124404784,3.54565788799507,iii,7,6.2228383849259,3.8145620888586,,,
5680,13,ii,8,5.13157630027685,3.35300566439134,ii,4,4.9062221785397,4.83010007789265,,,
5680,14,V,4,3.53081397040779,4.25725509577289,V,3,4.63031957202571,3.65948300644463,,,
5680,15,I,4,2.02777444468671,4.74009635219644,I,3,3.22273230384784,5.14795811513365,,,
5680,16,V,5,4.60584352586535,5.00899501012693,V,4,4.42721664519657,5.28990843253303,,,
,,"",,,,"",,,,,,
5681,36,IV,6,3.49764434748971,3.18313517666501,IV,6,3.49764434748971,3.18313517666501,,,
5681,37,IV,6,4.91078419122978,4.19394030196934,IV,6,4.91078419122978,4.19394030196934,,,
5681,38,ii,4,4.86915792247178,5.11459054886607,ii,4,4.86915792247178,5.11459054886607,,,
5681,39,V,4,2.70122449686602,4.69224760953447,V,4,2.70122449686602,4.69224760953447,,,
5681,40,I,5,1.92339137804814,4.33626782596376,I,5,1.92339137804814,4.33626782596376,,,
5681,41,V,6,4.79177113292641,4.70116971627371,III,6,4.88315552836984,4.70116971627371,0.0913843954434332,DrHook_TheMillionaire_1975,1
5681,42,I,5,2.7156661909537,4.81429788238987,I,4,7.49994157291871,2.08522395770694,,,
5681,43,V,6,3.86960157928023,4.77909619594942,V,2,4.3193843829268,5.3868272023956,,,
5681,44,I,6,2.48723689258748,4.68588290586361,I,3,3.36639525634898,5.166759737521,,,
5681,45,V,7,3.17035646485867,4.69461527105322,V,4,2.6465934109246,5.13476502320322,,,
5681,46,I,7,2.53881530817528,4.63219073264791,I,5,2.05491790247533,4.67398680976745,,,
,,"",,,,"",,,,,,
5682,89,I,3,4.27983380886787,5.31127970169944,I,3,4.27983380886787,5.31127970169944,,,
5682,90,vi,4,5.48867773138466,5.17356356656082,vi,4,5.48867773138466,5.17356356656082,,,
5682,91,IV,3,3.91001836844241,5.19830035279563,IV,3,3.91001836844241,5.19830035279563,,,
5682,92,#ivo,4,7.02862346771988,4.7703497934467,#ivo,4,7.02862346771988,4.7703497934467,,,
5682,93,V,2,1.79657479992843,3.99730864062446,V,2,1.79657479992843,3.99730864062446,,,
5682,94,I,3,2.93931174074663,4.87478032036033,V,3,2.84014026003351,4.87478032036033,0.0991714807131201,DrHook_TheMillionaire_1975,1
5682,95,V,4,3.15134780654075,5.06818190463073,V,4,3.39551870248844,5.14848082732536,,,
5682,96,vi,4,4.7518148764022,4.53917625427449,vi,4,5.21575591347863,4.93765941047534,,,
5682,97,iii,4,4.47956347993324,5.19986766827877,iii,4,5.49021123245205,4.89996272141741,,,
5682,98,IV,5,1.55478072111532,3.9359418420746,IV,3,3.18803176785445,5.05468474933885,,,
5682,99,V,6,2.79937174486277,4.63839847444208,V,4,3.40644652144621,5.02706576570125,,,
,,"",,,,"",,,,,,
5683,17,II,6,0.6447930039056,2.61713861843968,II,6,0.6447930039056,2.61713861843968,,,
5683,18,V,5,0.391361968490201,1.85369387629645,V,5,0.391361968490201,1.85369387629645,,,
5683,19,I,6,0.456681649658987,2.16899930481174,I,6,0.456681649658987,2.16899930481174,,,
5683,20,I,7,0.623276775753786,2.76764251282631,I,7,0.623276775753786,2.76764251282631,,,
5683,21,IV,10,2.02556482078492,3.96778126530051,IV,10,2.02556482078492,3.96778126530051,,,
5683,22,II,6,5.99687631825848,3.44800445218318,vi,6,5.98750181322448,3.44800445218318,0.00937450503400505,DrHook_WalkRightIn_1977,2
5683,23,I,5,3.20769366854489,4.68888435318132,I,5,3.19250137012962,4.80476219479795,,,
5683,24,I,5,5.51901078180651,2.57415381043279,I,4,5.75814961474511,2.40049571207468,,,
5683,25,VI,4,5.25830317199828,4.91436336817879,VI,3,5.70641018169289,5.19424213748756,,,
5683,26,II,4,3.7594775138228,4.51637573798485,II,3,3.52036649095662,4.91758402933725,,,
5683,27,V,4,1.77595486555244,4.03799676843168,V,4,1.77595486555244,4.03799676843168,,,
,,"",,,,"",,,,,,
5684,20,I,7,0.623276775753786,2.76764251282631,I,7,0.623276775753786,2.76764251282631,,,
5684,21,IV,10,2.02556482078492,3.96778126530051,IV,10,2.02556482078492,3.96778126530051,,,
5684,22,II,6,5.99687631825848,3.44800445218318,II,6,5.99687631825848,3.44800445218318,,,
5684,23,I,5,3.20769366854489,4.68888435318132,I,5,3.20769366854489,4.68888435318132,,,
5684,24,I,5,5.51901078180651,2.57415381043279,I,5,5.51901078180651,2.57415381043279,,,
5684,25,VI,4,5.25830317199828,4.91436336817879,-III,4,5.27831054278623,4.91436336817879,0.0200073707879476,DrHook_WalkRightIn_1977,1
5684,26,II,4,3.7594775138228,4.51637573798485,II,4,5.73453712178643,4.87485478234944,,,
5684,27,V,4,1.77595486555244,4.03799676843168,V,3,4.0554066053903,4.08104181459288,,,
5684,28,I,5,2.14792705609496,4.5534478159455,I,3,3.25249743898291,5.09880102661451,,,
5684,29,I,6,2.44202910248922,4.95204112617249,I,4,4.17701401440426,5.17588140160597,,,
5684,30,I,7,2.10393175293164,4.51379303817286,I,4,3.41726589265016,5.16615870836045,,,
,,"",,,,"",,,,,,
5685,5,I,4,1.5798194038242,4.43687984018319,I,4,1.5798194038242,4.43687984018319,,,
5685,6,I,5,1.2616926996204,3.88650960547304,I,5,1.2616926996204,3.88650960547304,,,
5685,7,I,6,1.88979591077031,4.66416159969298,I,6,1.88979591077031,4.66416159969298,,,
5685,8,I,7,1.83848356504122,4.56538773831234,I,7,1.83848356504122,4.56538773831234,,,
5685,9,I,8,1.43140257348363,4.23491769009239,I,8,1.43140257348363,4.23491769009239,,,
5685,10,VI,9,5.73954042970024,4.68620292693736,i,9,5.77182983846903,4.68620292693736,0.0322894087687864,DrHook_WalkRightIn_1977,1
5685,11,II,7,4.33158465979398,3.66678863898241,II,6,7.37081337902238,3.93187992029719,,,
5685,12,V,5,1.20935878947025,3.52526058435577,V,2,2.45069647898262,4.98946375190954,,,
5685,13,I,6,1.4292600519595,4.02306536764093,I,3,2.35399282538117,4.66786491258148,,,
5685,14,I,7,1.73675841419801,4.53841868651284,I,4,3.20379848980403,5.26321078093383,,,
5685,15,I,8,2.46115730789899,4.66289160814001,I,5,2.08387147221794,4.76535022083535,,,
,,"",,,,"",,,,,,
5686,17,II,6,0.6447930039056,2.61713861843968,II,6,0.6447930039056,2.61713861843968,,,
5686,18,V,5,0.391361968490201,1.85369387629645,V,5,0.391361968490201,1.85369387629645,,,
5686,19,I,6,0.456681649658987,2.16899930481174,I,6,0.456681649658987,2.16899930481174,,,
5686,20,I,7,0.623276775753786,2.76764251282631,I,7,0.623276775753786,2.76764251282631,,,
5686,21,IV,10,2.02556482078492,3.96778126530051,IV,10,2.02556482078492,3.96778126530051,,,
5686,22,II,6,5.99687631825848,3.44800445218318,iv,6,5.94840655870214,3.44800445218318,0.0484697595563413,DrHook_WalkRightIn_1977,2
5686,23,I,5,3.20769366854489,4.68888435318132,I,5,1.51653972940959,4.2315620284777,,,
5686,24,I,5,5.51901078180651,2.57415381043279,I,6,2.57441301436247,4.70956005048459,,,
5686,25,VI,4,5.25830317199828,4.91436336817879,VI,7,5.89884207940584,4.69037577581043,,,
5686,26,II,4,3.7594775138228,4.51637573798485,II,4,3.7594775138228,4.51637573798485,,,
5686,27,V,4,1.77595486555244,4.03799676843168,V,4,1.77595486555244,4.03799676843168,,,
,,"",,,,"",,,,,,
5687,5,I,4,1.5798194038242,4.43687984018319,I,4,1.5798194038242,4.43687984018319,,,
5687,6,I,5,1.2616926996204,3.88650960547304,I,5,1.2616926996204,3.88650960547304,,,
5687,7,I,6,1.88979591077031,4.66416159969298,I,6,1.88979591077031,4.66416159969298,,,
5687,8,I,7,1.83848356504122,4.56538773831234,I,7,1.83848356504122,4.56538773831234,,,
5687,9,I,8,1.43140257348363,4.23491769009239,I,8,1.43140257348363,4.23491769009239,,,
5687,10,VI,9,5.73954042970024,4.68620292693736,III,9,5.79711085895555,4.68620292693736,0.0575704292553114,DrHook_WalkRightIn_1977,1
5687,11,II,7,4.33158465979398,3.66678863898241,II,7,7.45385337337352,3.52319900253035,,,
5687,12,V,5,1.20935878947025,3.52526058435577,V,2,4.69854736393532,5.13712716707245,,,
5687,13,I,6,1.4292600519595,4.02306536764093,I,2,3.92953713209522,5.32645989007952,,,
5687,14,I,7,1.73675841419801,4.53841868651284,I,3,4.00622955204076,5.4025301866961,,,
5687,15,I,8,2.46115730789899,4.66289160814001,I,4,3.41726589265016,5.16615870836045,,,
,,"",,,,"",,,,,,
5688,5,I,4,1.5798194038242,4.43687984018319,I,4,1.5798194038242,4.43687984018319,,,
5688,6,I,5,1.2616926996204,3.88650960547304,I,5,1.2616926996204,3.88650960547304,,,
5688,7,I,6,1.88979591077031,4.66416159969298,I,6,1.88979591077031,4.66416159969298,,,
5688,8,I,7,1.83848356504122,4.56538773831234,I,7,1.83848356504122,4.56538773831234,,,
5688,9,I,8,1.43140257348363,4.23491769009239,I,8,1.43140257348363,4.23491769009239,,,
5688,10,VI,9,5.73954042970024,4.68620292693736,-VI,9,5.67896990077914,4.68620292693736,0.0605705289211018,DrHook_WalkRightIn_1977,1
5688,11,II,7,4.33158465979398,3.66678863898241,II,9,7.38825832285841,3.95432487062797,,,
5688,12,V,5,1.20935878947025,3.52526058435577,V,2,2.17740690675273,4.9820628172621,,,
5688,13,I,6,1.4292600519595,4.02306536764093,I,3,2.08292173154547,4.8577514765489,,,
5688,14,I,7,1.73675841419801,4.53841868651284,I,4,2.61475285182033,5.16253339123114,,,
5688,15,I,8,2.46115730789899,4.66289160814001,I,5,3.68028502904682,4.80719909563787,,,
,,"",,,,"",,,,,,
5689,5,I,4,1.5798194038242,4.43687984018319,I,4,1.5798194038242,4.43687984018319,,,
5689,6,I,5,1.2616926996204,3.88650960547304,I,5,1.2616926996204,3.88650960547304,,,
5689,7,I,6,1.88979591077031,4.66416159969298,I,6,1.88979591077031,4.66416159969298,,,
5689,8,I,7,1.83848356504122,4.56538773831234,I,7,1.83848356504122,4.56538773831234,,,
5689,9,I,8,1.43140257348363,4.23491769009239,I,8,1.43140257348363,4.23491769009239,,,
5689,10,VI,9,5.73954042970024,4.68620292693736,iii,9,5.65824694257524,4.68620292693736,0.0812934871250022,DrHook_WalkRightIn_1977,1
5689,11,II,7,4.33158465979398,3.66678863898241,II,9,6.57532659525163,3.84373720397547,,,
5689,12,V,5,1.20935878947025,3.52526058435577,V,3,3.83476560846805,4.67730318298012,,,
5689,13,I,6,1.4292600519595,4.02306536764093,I,3,3.47964411438559,5.16079520181511,,,
5689,14,I,7,1.73675841419801,4.53841868651284,I,4,4.18959143652523,5.21087348760886,,,
5689,15,I,8,2.46115730789899,4.66289160814001,I,4,3.41726589265016,5.16615870836045,,,
,,"",,,,"",,,,,,
5690,29,I,6,2.44202910248922,4.95204112617249,I,6,2.44202910248922,4.95204112617249,,,
5690,30,I,7,2.10393175293164,4.51379303817286,I,7,2.10393175293164,4.51379303817286,,,
5690,31,I,8,2.59660049136378,3.90517339746299,I,8,2.59660049136378,3.90517339746299,,,
5690,32,I,7,1.09453392285339,3.64597026325419,I,7,1.09453392285339,3.64597026325419,,,
5690,33,I,8,1.00932120762351,3.54141255402403,I,8,1.00932120762351,3.54141255402403,,,
5690,34,VI,10,6.00999611361833,4.46073818797696,iv,10,5.9214070227003,4.46073818797696,0.088589090918032,DrHook_WalkRightIn_1977,1
5690,35,II,7,4.33158465979398,3.66678863898241,II,5,7.87929244738477,2.87343699882608,,,
5690,36,V,5,1.20935878947025,3.52526058435577,V,2,3.63575023737626,5.27882321567427,,,
5690,37,I,6,1.4292600519595,4.02306536764093,I,3,2.91705885247146,5.01691339494565,,,
5690,38,I,7,1.73675841419801,4.53841868651284,I,4,2.61475285182033,5.16253339123114,,,
5690,39,I,8,2.46115730789899,4.66289160814001,I,5,3.68855220875841,4.78358296830134,,,
,,"",,,,"",,,,,,
5691,14,I,10,0.496967556195761,2.21644231018431,I,10,0.496967556195761,2.21644231018431,,,
5691,15,V,10,0.333246588448594,1.59786679693769,V,10,0.333246588448594,1.59786679693769,,,
5691,16,IV,10,0.362231488453069,1.74570683722815,IV,10,0.362231488453069,1.74570683722815,,,
5691,17,V,10,0.593276811247349,2.43323183031976,V,10,0.593276811247349,2.43323183031976,,,
5691,18,I,10,0.496967556195761,2.21644231018431,I,10,0.496967556195761,2.21644231018431,,,
5691,19,III,10,8.77417927014151,1.59786679693769,-III,10,8.77619313237468,1.59786679693769,0.00201386223317357,DrHook_YearsFromNow_1980,2
5691,20,IV,4,0.977790291523163,3.21704207512089,IV,4,1.89598733214426,4.70743002529286,,,
5691,21,II,5,3.47720556363972,3.35952692723817,II,5,7.54175923354668,3.23461222567859,,,
5691,22,V,4,4.04936756889033,2.63965778768638,V,2,3.62625053495906,5.17601917665522,,,
5691,23,V,4,3.23743438549865,4.49033955594739,V,3,2.94320200963241,4.99345057533084,,,
5691,24,V,4,2.36962598782735,4.01471554652568,V,4,2.36962598782735,4.01471554652568,,,
,,"",,,,"",,,,,,
5692,68,I,6,1.89263959838318,4.49899027512827,I,6,1.89263959838318,4.49899027512827,,,
5692,69,V,7,2.05360033263976,4.61002332158734,V,7,2.05360033263976,4.61002332158734,,,
5692,70,IV,8,2.12474961653742,4.3823338382798,IV,8,2.12474961653742,4.3823338382798,,,
5692,71,V,9,1.72513492325828,4.12327665268474,V,9,1.72513492325828,4.12327665268474,,,
5692,72,I,10,1.42434995620154,3.99745931888912,I,10,1.42434995620154,3.99745931888912,,,
5692,73,III,10,8.77417927014151,1.59786679693769,-III,10,8.77619313237468,1.59786679693769,0.00201386223317357,DrHook_YearsFromNow_1980,2
5692,74,IV,4,0.977790291523163,3.21704207512089,IV,4,1.89598733214426,4.70743002529286,,,
5692,75,V,5,1.0163379071714,3.35952692723817,V,5,4.40384413769252,3.23461222567859,,,
5692,76,I,6,2.43029305762414,4.77444992394714,I,4,3.13550403838313,4.75602234501264,,,
5692,77,V,7,4.96055940721672,4.70888100002077,V,5,2.1766489740756,4.8458435476869,,,
5692,78,IV,4,3.35160916550386,4.78020297849384,IV,6,3.89082910117114,4.02371724608279,,,
,,"",,,,"",,,,,,
5693,41,V,5,1.49019518274908,4.23670810460943,V,5,1.49019518274908,4.23670810460943,,,
5693,42,IV,6,4.31762602912351,4.63220789415042,IV,6,4.31762602912351,4.63220789415042,,,
5693,43,IV,6,1.67960055329737,4.20295045385632,IV,6,1.67960055329737,4.20295045385632,,,
5693,44,V,7,1.78212820344329,4.15403120968738,V,7,1.78212820344329,4.15403120968738,,,
5693,45,V,6,0.715047729615059,2.85416145233406,V,6,0.715047729615059,2.85416145233406,,,
5693,46,I,9,2.64980688531485,4.4889381292314,IV,9,2.63919645799636,4.4889381292314,0.0106104273184884,DrHook_YearsFromNow_1980,4
5693,47,III,8,6.97923484834949,3.74969086157908,III,8,7.11104222190092,3.17408056221609,,,
5693,48,vi,4,1.84174124251188,3.79202999634444,vi,3,1.51635774217289,4.352785084415,,,
5693,49,II,5,3.62286274934293,3.53398449717206,II,4,4.75996909523064,4.68581625964752,,,
5693,50,V,4,0.818333112563365,3.15472451517896,V,3,2.76736768580667,4.87397709821313,,,
5693,51,V,6,2.34895937457825,4.54772105333113,V,4,2.80005535805461,4.87173110311099,,,
,,"",,,,"",,,,,,
5694,22,V,4,4.04936756889033,2.63965778768638,V,4,4.04936756889033,2.63965778768638,,,
5694,23,V,4,3.23743438549865,4.49033955594739,V,4,3.23743438549865,4.49033955594739,,,
5694,24,V,4,2.36962598782735,4.01471554652568,V,4,2.36962598782735,4.01471554652568,,,
5694,25,V,5,1.49019518274908,4.23670810460943,V,5,1.49019518274908,4.23670810460943,,,
5694,26,I,6,2.62961440620354,4.63220789415042,I,6,2.62961440620354,4.63220789415042,,,
5694,27,V,7,4.77795073073811,4.56105507541818,ii,7,4.79154588384648,4.56105507541818,0.0135951531083682,DrHook_YearsFromNow_1980,1
5694,28,IV,6,3.74228487133865,4.59960992192111,IV,6,2.30795559394992,4.36338142745837,,,
5694,29,V,6,3.4374726353772,4.40350359825025,V,7,1.13960365489365,3.36604930354263,,,
5694,30,I,6,1.89263959838318,4.49899027512827,I,8,1.937359004484,4.15797758706075,,,
5694,31,V,7,2.05360033263976,4.61002332158734,V,7,4.27030822535432,3.81840507686713,,,
5694,32,IV,8,2.12474961653742,4.3823338382798,IV,7,3.00340415481983,4.06230157365438,,,
,,"",,,,"",,,,,,
5695,14,I,10,0.496967556195761,2.21644231018431,I,10,0.496967556195761,2.21644231018431,,,
5695,15,V,10,0.333246588448594,1.59786679693769,V,10,0.333246588448594,1.59786679693769,,,
5695,16,IV,10,0.362231488453069,1.74570683722815,IV,10,0.362231488453069,1.74570683722815,,,
5695,17,V,10,0.593276811247349,2.43323183031976,V,10,0.593276811247349,2.43323183031976,,,
5695,18,I,10,0.496967556195761,2.21644231018431,I,10,0.496967556195761,2.21644231018431,,,
5695,19,III,10,8.77417927014151,1.59786679693769,VII,10,8.78948548058789,1.59786679693769,0.0153062104463775,DrHook_YearsFromNow_1980,2
5695,20,IV,4,0.977790291523163,3.21704207512089,IV,5,6.85954248060574,3.49278546620781,,,
5695,21,II,5,3.47720556363972,3.35952692723817,II,2,5.77584069853125,5.0136084933435,,,
5695,22,V,4,4.04936756889033,2.63965778768638,V,2,3.62625053495906,5.17601917665522,,,
5695,23,V,4,3.23743438549865,4.49033955594739,V,3,2.94320200963241,4.99345057533084,,,
5695,24,V,4,2.36962598782735,4.01471554652568,V,4,2.36962598782735,4.01471554652568,,,
,,"",,,,"",,,,,,
5696,68,I,6,1.89263959838318,4.49899027512827,I,6,1.89263959838318,4.49899027512827,,,
5696,69,V,7,2.05360033263976,4.61002332158734,V,7,2.05360033263976,4.61002332158734,,,
5696,70,IV,8,2.12474961653742,4.3823338382798,IV,8,2.12474961653742,4.3823338382798,,,
5696,71,V,9,1.72513492325828,4.12327665268474,V,9,1.72513492325828,4.12327665268474,,,
5696,72,I,10,1.42434995620154,3.99745931888912,I,10,1.42434995620154,3.99745931888912,,,
5696,73,III,10,8.77417927014151,1.59786679693769,VII,10,8.78948548058789,1.59786679693769,0.0153062104463775,DrHook_YearsFromNow_1980,2
5696,74,IV,4,0.977790291523163,3.21704207512089,IV,5,6.85954248060574,3.49278546620781,,,
5696,75,V,5,1.0163379071714,3.35952692723817,V,2,5.31615928419757,5.0136084933435,,,
5696,76,I,6,2.43029305762414,4.77444992394714,I,2,4.17069066548426,5.36841721571895,,,
5696,77,V,7,4.96055940721672,4.70888100002077,V,3,4.3580149866686,5.37674540243583,,,
5696,78,IV,4,3.35160916550386,4.78020297849384,IV,4,3.35160916550386,4.78020297849384,,,
,,"",,,,"",,,,,,
5697,14,I,10,0.496967556195761,2.21644231018431,I,10,0.496967556195761,2.21644231018431,,,
5697,15,V,10,0.333246588448594,1.59786679693769,V,10,0.333246588448594,1.59786679693769,,,
5697,16,IV,10,0.362231488453069,1.74570683722815,IV,10,0.362231488453069,1.74570683722815,,,
5697,17,V,10,0.593276811247349,2.43323183031976,V,10,0.593276811247349,2.43323183031976,,,
5697,18,I,10,0.496967556195761,2.21644231018431,I,10,0.496967556195761,2.21644231018431,,,
5697,19,III,10,8.77417927014151,1.59786679693769,-VI,10,8.79837931775947,1.59786679693769,0.0242000476179633,DrHook_YearsFromNow_1980,2
5697,20,IV,4,0.977790291523163,3.21704207512089,IV,4,5.39025889912665,4.74728580520965,,,
5697,21,II,5,3.47720556363972,3.35952692723817,II,3,6.2459904815813,4.82136599945296,,,
5697,22,V,4,4.04936756889033,2.63965778768638,V,2,3.62625053495906,5.17601917665522,,,
5697,23,V,4,3.23743438549865,4.49033955594739,V,3,2.94320200963241,4.99345057533084,,,
5697,24,V,4,2.36962598782735,4.01471554652568,V,4,2.36962598782735,4.01471554652568,,,
,,"",,,,"",,,,,,
5698,68,I,6,1.89263959838318,4.49899027512827,I,6,1.89263959838318,4.49899027512827,,,
5698,69,V,7,2.05360033263976,4.61002332158734,V,7,2.05360033263976,4.61002332158734,,,
5698,70,IV,8,2.12474961653742,4.3823338382798,IV,8,2.12474961653742,4.3823338382798,,,
5698,71,V,9,1.72513492325828,4.12327665268474,V,9,1.72513492325828,4.12327665268474,,,
5698,72,I,10,1.42434995620154,3.99745931888912,I,10,1.42434995620154,3.99745931888912,,,
5698,73,III,10,8.77417927014151,1.59786679693769,-VI,10,8.79837931775947,1.59786679693769,0.0242000476179633,DrHook_YearsFromNow_1980,2
5698,74,IV,4,0.977790291523163,3.21704207512089,IV,4,5.39025889912665,4.74728580520965,,,
5698,75,V,5,1.0163379071714,3.35952692723817,V,3,5.01195221108454,4.82136599945296,,,
5698,76,I,6,2.43029305762414,4.77444992394714,I,3,4.42567596754485,5.10348987033551,,,
5698,77,V,7,4.96055940721672,4.70888100002077,V,3,4.3580149866686,5.37674540243583,,,
5698,78,IV,4,3.35160916550386,4.78020297849384,IV,4,3.35160916550386,4.78020297849384,,,
,,"",,,,"",,,,,,
5699,42,IV,6,4.31762602912351,4.63220789415042,IV,6,4.31762602912351,4.63220789415042,,,
5699,43,IV,6,1.67960055329737,4.20295045385632,IV,6,1.67960055329737,4.20295045385632,,,
5699,44,V,7,1.78212820344329,4.15403120968738,V,7,1.78212820344329,4.15403120968738,,,
5699,45,V,6,0.715047729615059,2.85416145233406,V,6,0.715047729615059,2.85416145233406,,,
5699,46,I,9,2.64980688531485,4.4889381292314,I,9,2.64980688531485,4.4889381292314,,,
5699,47,III,8,6.97923484834949,3.74969086157908,II,8,7.02319448943889,3.74969086157908,0.043959641089395,DrHook_YearsFromNow_1980,2
5699,48,vi,4,1.84174124251188,3.79202999634444,vi,4,6.904911753816,4.5614520109409,,,
5699,49,II,5,3.62286274934293,3.53398449717206,II,2,3.12914222118504,5.1865068861257,,,
5699,50,V,4,0.818333112563365,3.15472451517896,V,3,4.02684850022378,4.54680947526277,,,
5699,51,V,6,2.34895937457825,4.54772105333113,V,3,3.01241939994998,5.01422203466107,,,
5699,52,IV,6,5.0049412721266,3.87808250742954,IV,4,4.39792932958272,4.7376440043572,,,
,,"",,,,"",,,,,,
5700,92,IV,6,4.31762602912351,4.63220789415042,IV,6,4.31762602912351,4.63220789415042,,,
5700,93,IV,6,1.67960055329737,4.20295045385632,IV,6,1.67960055329737,4.20295045385632,,,
5700,94,V,7,1.78212820344329,4.15403120968738,V,7,1.78212820344329,4.15403120968738,,,
5700,95,V,6,0.715047729615059,2.85416145233406,V,6,0.715047729615059,2.85416145233406,,,
5700,96,I,9,2.64980688531485,4.4889381292314,I,9,2.64980688531485,4.4889381292314,,,
5700,97,III,8,6.97923484834949,3.74969086157908,II,8,7.02319448943889,3.74969086157908,0.043959641089395,DrHook_YearsFromNow_1980,2
5700,98,vi,4,1.84174124251188,3.79202999634444,vi,4,6.904911753816,4.5614520109409,,,
5700,99,II,5,3.62286274934293,3.53398449717206,II,2,3.12914222118504,5.1865068861257,,,
5700,100,V,4,0.818333112563365,3.15472451517896,V,3,4.02684850022378,4.54680947526277,,,
5700,101,V,6,2.34895937457825,4.54772105333113,V,3,3.01241939994998,5.01422203466107,,,
5700,102,V,6,3.84084036428645,3.87808250742954,V,4,3.23382842174256,4.7376440043572,,,
,,"",,,,"",,,,,,
5701,22,V,4,4.04936756889033,2.63965778768638,V,4,4.04936756889033,2.63965778768638,,,
