Seq,Row,Symbol,Order,IC,Entropy,Function
4503Swap,59,V,4,4.08622798703092,5.18293084097105,diff
4503Swap,60,i,5,5.77983093178988,4.721570517728,diff
4503Swap,61,V,4,5.48961471220781,4.53618148547044,diff
4503Swap,62,II,3,6.19606046588181,4.95954065662716,diff
4503Swap,63,V,2,3.63341729956931,5.24062312411008,diff
4503Swap,64,II,3,3.24533736229548,4.96580523376334,diff
4503Swap,65,I,4,3.31394905037456,4.27485781987812,diff
4504Orig,65,I,7,3.63219420667069,3.71142234216426,diff
4504Orig,66,V,4,3.4881941522136,3.86117192249769,diff
4504Orig,67,V,4,4.26398455284115,4.95367106153137,diff
4504Orig,68,I,4,4.04855184839094,4.85006106874097,diff
4504Orig,69,V,4,4.08622798703092,5.18293084097105,diff
4504Orig,70,i,5,5.77983093178988,4.721570517728,diff
4504Orig,71,i,4,2.45612351869702,4.53618148547044,diff
4504Orig,72,i,4,4.01284789971319,4.15749225224962,diff
4504Orig,73,i,4,2.5661842044307,4.88989791215643,diff
4504Orig,74,i,5,2.01719306883441,4.57717512300755,diff
4504Orig,75,i,6,1.46194435185138,4.10675537485401,diff
4504Swap,65,I,7,3.63219420667069,3.71142234216426,diff
4504Swap,66,V,4,3.4881941522136,3.86117192249769,diff
4504Swap,67,V,4,4.26398455284115,4.95367106153137,diff
4504Swap,68,I,4,4.04855184839094,4.85006106874097,diff
4504Swap,69,V,4,4.08622798703092,5.18293084097105,diff
4504Swap,70,II,5,5.75402199220436,4.721570517728,diff
4504Swap,71,i,4,7.21791199774032,4.18471245157443,diff
4504Swap,72,i,2,4.92334866750235,5.02212371737777,diff
4504Swap,73,i,2,3.96292007246965,5.32061857381988,diff
4504Swap,74,i,3,3.4785968854882,5.19515381636986,diff
4504Swap,75,i,4,3.17492602414828,5.05265180439131,diff
4505Orig,19,IV,10,2.03614324836009,3.95403261391269,diff
4505Orig,20,V,6,5.28165184080003,1.54027516703442,diff
4505Orig,21,iii,6,5.5257941425691,4.42247006964283,diff
4505Orig,22,III,4,3.60027843315784,4.68562860098296,diff
4505Orig,23,I,4,5.86852483070562,2.65468609721266,diff
4505Orig,24,IV,3,4.5912156289155,4.98465653082902,diff
4505Orig,25,ii,3,5.39852265919026,4.62140015250902,diff
4505Orig,26,V,3,2.86469831942583,4.74236502553096,diff
4505Orig,27,I,4,2.17107862833045,4.55613152172472,diff
4505Orig,28,vi,5,4.62137914650052,5.20919016618925,diff
4505Orig,29,I,5,4.02440844886185,4.66602083702246,diff
4505Swap,19,IV,10,2.03614324836009,3.95403261391269,diff
4505Swap,20,V,6,5.28165184080003,1.54027516703442,diff
4505Swap,21,iii,6,5.5257941425691,4.42247006964283,diff
4505Swap,22,III,4,3.60027843315784,4.68562860098296,diff
4505Swap,23,I,4,5.86852483070562,2.65468609721266,diff
4505Swap,24,V,3,4.56540153833407,4.98465653082902,diff
4505Swap,25,ii,3,3.71249996345892,5.166759737521,diff
4505Swap,26,V,4,3.54167949873164,4.5119417740578,diff
4505Swap,27,I,4,2.20010860807107,4.62907179221327,diff
4505Swap,28,vi,5,4.73781686834224,5.02487238510986,diff
4505Swap,29,I,5,2.87759246896305,4.54952674757547,diff
4506Orig,37,IV,3,3.67430397894387,5.1849731150322,diff
4506Orig,38,IV,4,4.21233567311155,4.89547955100396,diff
4506Orig,39,iii,4,4.55022114755022,5.01005654310145,diff
4506Orig,40,III,5,5.54062361404499,4.54601542425446,diff
4506Orig,41,I,3,4.98307820075695,4.01281929579968,diff
4506Orig,42,IV,3,4.5912156289155,4.98465653082902,diff
4506Orig,43,ii,3,5.39852265919026,4.62140015250902,diff
4506Orig,44,I,3,3.51572135671197,4.74236502553096,diff
4506Orig,45,IV,4,3.03224220014823,4.91143511382318,diff
4506Orig,46,V,5,1.87162883663123,4.50053839486735,diff
4506Orig,47,I,6,2.13154295731617,4.45081673528258,diff
4506Swap,37,IV,3,3.67430397894387,5.1849731150322,diff
4506Swap,38,IV,4,4.21233567311155,4.89547955100396,diff
4506Swap,39,iii,4,4.55022114755022,5.01005654310145,diff
4506Swap,40,III,5,5.54062361404499,4.54601542425446,diff
4506Swap,41,I,3,4.98307820075695,4.01281929579968,diff
4506Swap,42,V,3,4.56540153833407,4.98465653082902,diff
4506Swap,43,ii,3,3.71249996345892,5.166759737521,diff
4506Swap,44,I,4,3.97031619186553,4.5119417740578,diff
4506Swap,45,IV,4,3.45841785003058,5.05469195846969,diff
4506Swap,46,V,5,4.73033303671206,4.48874631575751,diff
4506Swap,47,I,4,2.9750487684764,5.02963260703425,diff
4507Orig,65,IV,3,3.67430397894387,5.1849731150322,diff
4507Orig,66,IV,4,4.21233567311155,4.89547955100396,diff
4507Orig,67,iii,4,4.55022114755022,5.01005654310145,diff
4507Orig,68,III,5,5.54062361404499,4.54601542425446,diff
4507Orig,69,I,3,4.98307820075695,4.01281929579968,diff
4507Orig,70,IV,3,4.5912156289155,4.98465653082902,diff
4507Orig,71,ii,3,5.39852265919026,4.62140015250902,diff
4507Orig,72,I,3,3.51572135671197,4.74236502553096,diff
4507Orig,73,I,4,4.21153215902584,4.91143511382318,diff
4507Orig,74,vi,4,5.0818165142834,4.97794969541571,diff
4507Orig,75,I,4,4.41702515974397,5.03959917929746,diff
4507Swap,65,IV,3,3.67430397894387,5.1849731150322,diff
4507Swap,66,IV,4,4.21233567311155,4.89547955100396,diff
4507Swap,67,iii,4,4.55022114755022,5.01005654310145,diff
4507Swap,68,III,5,5.54062361404499,4.54601542425446,diff
4507Swap,69,I,3,4.98307820075695,4.01281929579968,diff
4507Swap,70,V,3,4.56540153833407,4.98465653082902,diff
4507Swap,71,ii,3,3.71249996345892,5.166759737521,diff
4507Swap,72,I,4,3.97031619186553,4.5119417740578,diff
4507Swap,73,I,4,3.42602482087832,5.05469195846969,diff
4507Swap,74,vi,5,5.011448130013,5.17654537380092,diff
4507Swap,75,I,4,4.41702515974397,5.03959917929746,diff
4508Orig,101,IV,3,3.67430397894387,5.1849731150322,diff
4508Orig,102,IV,4,4.21233567311155,4.89547955100396,diff
4508Orig,103,iii,4,4.55022114755022,5.01005654310145,diff
4508Orig,104,III,5,5.54062361404499,4.54601542425446,diff
4508Orig,105,I,3,4.98307820075695,4.01281929579968,diff
4508Orig,106,IV,3,4.5912156289155,4.98465653082902,diff
4508Orig,107,ii,3,5.39852265919026,4.62140015250902,diff
4508Orig,108,vi,3,5.2407708037112,4.74236502553096,diff
4508Orig,109,II,3,4.96756135412377,4.95617213491419,diff
4508Orig,110,ii,3,4.85875225568393,4.75052088469505,diff
4508Orig,111,iii,3,2.72388112139436,4.76014642866296,diff
4508Swap,101,IV,3,3.67430397894387,5.1849731150322,diff
4508Swap,102,IV,4,4.21233567311155,4.89547955100396,diff
4508Swap,103,iii,4,4.55022114755022,5.01005654310145,diff
4508Swap,104,III,5,5.54062361404499,4.54601542425446,diff
4508Swap,105,I,3,4.98307820075695,4.01281929579968,diff
4508Swap,106,V,3,4.56540153833407,4.98465653082902,diff
4508Swap,107,ii,3,3.71249996345892,5.166759737521,diff
4508Swap,108,vi,4,2.02776857117603,4.5119417740578,diff
4508Swap,109,II,5,3.55259820735779,4.33411140609001,diff
4508Swap,110,ii,4,5.21670495413796,4.14146636357783,diff
4508Swap,111,iii,3,2.72388112139436,4.76014642866296,diff
4509Orig,145,IV,3,2.6156882170337,4.83084518999348,diff
4509Orig,146,I,4,1.27280140033858,4.00038954243883,diff
4509Orig,147,I,5,1.80476205931203,4.26929332855686,diff
4509Orig,148,IV,6,1.4681313776447,4.20792949113815,diff
4509Orig,149,IV,7,2.42867624493747,4.73037210100506,diff
4509Orig,150,I,8,3.69339322294616,4.48335989917984,diff
4509Orig,151,I,7,2.55965636334093,4.77516630623655,diff
4509Orig,152,IV,8,2.87447959269078,4.87048236064731,diff
4509Orig,153,IV,9,1.28882083872274,3.7823629878259,diff
4509Orig,154,I,10,0.940788248596866,3.07736692786764,diff
4509Orig,155,I,10,0.794774465978289,3.03771086162128,diff
4509Swap,145,IV,3,2.6156882170337,4.83084518999348,diff
4509Swap,146,I,4,1.27280140033858,4.00038954243883,diff
4509Swap,147,I,5,1.80476205931203,4.26929332855686,diff
4509Swap,148,IV,6,1.4681313776447,4.20792949113815,diff
4509Swap,149,IV,7,2.42867624493747,4.73037210100506,diff
4509Swap,150,-VII,8,3.7192131423696,4.48335989917984,diff
4509Swap,151,I,8,4.08935708153032,4.13606582092863,diff
4509Swap,152,IV,5,4.62403256986821,4.13034494339512,diff
4509Swap,153,IV,4,4.47848538064482,4.61322882620344,diff
4509Swap,154,I,4,3.26005058740336,5.09387875367295,diff
4509Swap,155,I,5,2.05928436970606,4.65203527548451,diff
4510Orig,13,I,7,2.64833895891711,4.84401720274441,diff
4510Orig,14,ii,8,2.73371559372708,4.3654216198486,diff
4510Orig,15,V,8,2.77448169398768,3.84483262084545,diff
4510Orig,16,ii,8,3.68195480627269,4.19290492303732,diff
4510Orig,17,V,6,0.304239850050832,1.54186212391926,diff
4510Orig,18,I,8,3.07109120717402,4.40545104603711,diff
4510Orig,19,I,7,2.84696728789905,4.84815471528247,diff
4510Orig,20,ii,8,3.07974618307304,4.24313664981236,diff
4510Orig,21,V,6,0.866372525099894,3.12970390203406,diff
4510Orig,22,ii,8,0.901226369548797,2.89800035412259,diff
4510Orig,23,V,8,0.665268233100437,2.58259451812366,diff
4510Swap,13,I,7,2.64833895891711,4.84401720274441,diff
4510Swap,14,ii,8,2.73371559372708,4.3654216198486,diff
4510Swap,15,V,8,2.77448169398768,3.84483262084545,diff
4510Swap,16,ii,8,3.68195480627269,4.19290492303732,diff
4510Swap,17,V,6,0.304239850050832,1.54186212391926,diff
4510Swap,18,IV,8,3.04526155396796,4.40545104603711,diff
4510Swap,19,I,6,4.53183929778683,3.09813066222546,diff
4510Swap,20,ii,4,3.8071412086168,5.02633875736857,diff
4510Swap,21,V,5,1.1823943124621,3.67258089101797,diff
4510Swap,22,ii,6,4.59409418223752,4.00024226662428,diff
4510Swap,23,V,5,1.07358045348303,3.47586819671894,diff
4511Orig,27,I,7,2.64833895891711,4.84401720274441,diff
4511Orig,28,ii,8,2.73371559372708,4.3654216198486,diff
4511Orig,29,V,8,2.77448169398768,3.84483262084545,diff
4511Orig,30,ii,8,3.68195480627269,4.19290492303732,diff
4511Orig,31,V,6,0.304239850050832,1.54186212391926,diff
4511Orig,32,I,8,3.07109120717402,4.40545104603711,diff
4511Orig,33,I,7,2.84696728789905,4.84815471528247,diff
4511Orig,34,I,8,3.27043694360297,4.24313664981236,diff
4511Orig,35,I,7,2.64833895891711,4.84401720274441,diff
4511Orig,36,I,8,2.1542811788794,4.3654216198486,diff
4511Orig,37,I,8,0.650677723881055,2.77911249787698,diff
4511Swap,27,I,7,2.64833895891711,4.84401720274441,diff
4511Swap,28,ii,8,2.73371559372708,4.3654216198486,diff
4511Swap,29,V,8,2.77448169398768,3.84483262084545,diff
4511Swap,30,ii,8,3.68195480627269,4.19290492303732,diff
4511Swap,31,V,6,0.304239850050832,1.54186212391926,diff
4511Swap,32,IV,8,3.04526155396796,4.40545104603711,diff
4511Swap,33,I,6,4.53183929778683,3.09813066222546,diff
4511Swap,34,I,4,3.46174783131532,5.02633875736857,diff
4511Swap,35,I,5,3.81460288757699,5.01258723722739,diff
4511Swap,36,I,5,2.66250492415369,4.95981784016485,diff
4511Swap,37,I,6,2.61495744999278,4.90387778149935,diff
4512Orig,45,I,7,2.64833895891711,4.84401720274441,diff
4512Orig,46,ii,8,2.73371559372708,4.3654216198486,diff
4512Orig,47,V,8,2.77448169398768,3.84483262084545,diff
4512Orig,48,ii,8,3.68195480627269,4.19290492303732,diff
4512Orig,49,V,6,0.304239850050832,1.54186212391926,diff
4512Orig,50,IV,8,3.04526155396796,4.40545104603711,diff
4512Orig,51,V,6,2.54247482040237,3.09813066222546,diff
4512Orig,52,I,6,2.00340866907491,4.35445103474286,diff
4512Orig,53,I,7,3.6659432775657,4.74672264345841,diff
4512Orig,54,ii,6,4.25813944062085,4.62102926050572,diff
4512Orig,55,V,6,2.18449594498446,4.3687599177327,diff
4512Swap,45,I,7,2.64833895891711,4.84401720274441,diff
4512Swap,46,ii,8,2.73371559372708,4.3654216198486,diff
4512Swap,47,V,8,2.77448169398768,3.84483262084545,diff
4512Swap,48,ii,8,3.68195480627269,4.19290492303732,diff
4512Swap,49,V,6,0.304239850050832,1.54186212391926,diff
4512Swap,50,I,8,3.07109120717402,4.40545104603711,diff
4512Swap,51,V,7,2.7779412980845,4.84815471528247,diff
4512Swap,52,I,8,2.23488686838836,4.45549931327096,diff
4512Swap,53,I,8,1.13766121041771,3.68683084519265,diff
4512Swap,54,ii,7,1.29295174361305,3.73550481535827,diff
4512Swap,55,V,7,0.966510711300843,3.339398076309,diff
4513Orig,61,I,7,2.64833895891711,4.84401720274441,diff
4513Orig,62,ii,8,2.73371559372708,4.3654216198486,diff
4513Orig,63,V,8,2.77448169398768,3.84483262084545,diff
4513Orig,64,ii,8,3.68195480627269,4.19290492303732,diff
4513Orig,65,V,6,0.304239850050832,1.54186212391926,diff
4513Orig,66,I,8,3.07109120717402,4.40545104603711,diff
4513Orig,67,I,7,2.84696728789905,4.84815471528247,diff
4513Orig,68,vi,8,4.42720248874665,4.24313664981236,diff
4513Orig,69,vi,6,2.91702535539594,4.45465103315786,diff
4513Orig,70,IV,6,2.68495900508273,4.93836923947135,diff
4513Orig,71,V,7,2.93822684494244,3.2470579809547,diff
4513Swap,61,I,7,2.64833895891711,4.84401720274441,diff
4513Swap,62,ii,8,2.73371559372708,4.3654216198486,diff
4513Swap,63,V,8,2.77448169398768,3.84483262084545,diff
4513Swap,64,ii,8,3.68195480627269,4.19290492303732,diff
4513Swap,65,V,6,0.304239850050832,1.54186212391926,diff
4513Swap,66,IV,8,3.04526155396796,4.40545104603711,diff
4513Swap,67,I,6,4.53183929778683,3.09813066222546,diff
4513Swap,68,vi,4,4.02011785455916,5.02633875736857,diff
4513Swap,69,vi,5,4.9413195351898,4.09040727182246,diff
4513Swap,70,IV,4,3.13360013122184,5.09871222947659,diff
4513Swap,71,V,5,2.93513406485511,4.32215104007493,diff
4514Orig,83,I,7,2.64833895891711,4.84401720274441,diff
4514Orig,84,ii,8,2.73371559372708,4.3654216198486,diff
4514Orig,85,V,8,2.77448169398768,3.84483262084545,diff
4514Orig,86,ii,8,3.68195480627269,4.19290492303732,diff
4514Orig,87,V,6,0.304239850050832,1.54186212391926,diff
4514Orig,88,I,8,3.07109120717402,4.40545104603711,diff
4514Orig,89,I,7,2.84696728789905,4.84815471528247,diff
4514Orig,90,ii,8,3.07974618307304,4.24313664981236,diff
4514Orig,91,V,6,0.866372525099894,3.12970390203406,diff
4514Orig,92,IV,8,6.00359030274462,2.89800035412259,diff
4514Orig,93,IV,5,3.40142933512311,4.11829682480618,diff
4514Swap,83,I,7,2.64833895891711,4.84401720274441,diff
4514Swap,84,ii,8,2.73371559372708,4.3654216198486,diff
4514Swap,85,V,8,2.77448169398768,3.84483262084545,diff
4514Swap,86,ii,8,3.68195480627269,4.19290492303732,diff
4514Swap,87,V,6,0.304239850050832,1.54186212391926,diff
4514Swap,88,IV,8,3.04526155396796,4.40545104603711,diff
4514Swap,89,I,6,4.53183929778683,3.09813066222546,diff
4514Swap,90,ii,4,3.8071412086168,5.02633875736857,diff
4514Swap,91,V,5,1.1823943124621,3.67258089101797,diff
4514Swap,92,IV,6,3.96083738081355,4.00024226662428,diff
4514Swap,93,IV,6,3.80698037000687,3.49995016006889,diff
4515Orig,148,vi,4,5.14040889884843,4.57737674840173,diff
4515Orig,149,V,4,5.12656400545052,4.58359944629282,diff
4515Orig,150,iii,3,5.2899521031117,4.84141533264737,diff
4515Orig,151,III,3,5.32789414293031,4.80561202378169,diff
4515Orig,152,III,3,4.14712006808571,4.62418315727854,diff
4515Orig,153,IV,3,4.15138351814435,4.95443593270732,diff
4515Orig,154,I,3,5.36226743853727,4.46850315114283,diff
4515Orig,155,I,3,4.62631514220349,5.11740603318677,diff
4515Orig,156,V,3,4.6145407279823,5.36748945941634,diff
4515Orig,157,I,4,3.3578402162578,4.95566453058672,diff
4515Orig,158,I,5,3.11323832205345,4.97840681521257,diff
4515Swap,148,vi,4,5.14040889884843,4.57737674840173,diff
4515Swap,149,V,4,5.12656400545052,4.58359944629282,diff
4515Swap,150,iii,3,5.2899521031117,4.84141533264737,diff
4515Swap,151,III,3,5.32789414293031,4.80561202378169,diff
4515Swap,152,III,3,4.14712006808571,4.62418315727854,diff
4515Swap,153,III,3,4.12553469437546,4.95443593270732,diff
4515Swap,154,I,3,4.50299929799461,4.90595582700614,diff
4515Swap,155,I,3,3.18755617830791,5.20746929008217,diff
4515Swap,156,V,4,4.40820736370736,5.09348142112274,diff
4515Swap,157,I,4,3.93643402852487,4.76032108186797,diff
4515Swap,158,I,4,3.4453188491072,5.1767177503233,diff
4516Orig,23,IV,4,0.0588301740598942,0.43865919115837,diff
4516Orig,24,I,7,0.675435046888634,2.55456263192447,diff
4516Orig,25,-III,8,1.03038345627421,3.34939573745302,diff
4516Orig,26,IV,4,0.0588301740598942,0.43865919115837,diff
4516Orig,27,V,10,4.90289771096918,2.19312071285814,diff
4516Orig,28,V,5,3.4083582875221,4.33717272677946,diff
4516Orig,29,-VII,5,5.35688709712867,4.41745686840377,diff
4516Orig,30,-VII,4,2.81053496823474,4.68832434688907,diff
4516Orig,31,IV,5,3.70262095704772,4.32842560638018,diff
4516Orig,32,IV,4,1.88220873964562,4.62379897836122,diff
4516Orig,33,-VII,5,4.19433998525953,4.11827850011637,diff
4516Swap,23,IV,4,0.0588301740598942,0.43865919115837,diff
4516Swap,24,I,7,0.675435046888634,2.55456263192447,diff
4516Swap,25,-III,8,1.03038345627421,3.34939573745302,diff
4516Swap,26,IV,4,0.0588301740598942,0.43865919115837,diff
4516Swap,27,V,10,4.90289771096918,2.19312071285814,diff
4516Swap,28,I,5,3.38250942001402,4.33717272677946,diff
4516Swap,29,-VII,5,5.61287212508124,4.83613055976514,diff
4516Swap,30,-VII,4,4.59237333815623,4.08143732487166,diff
4516Swap,31,IV,4,4.33939788427421,4.68217715781329,diff
4516Swap,32,IV,4,2.4088390873683,4.75774092199834,diff
4516Swap,33,-VII,5,3.66724654599785,4.91780152373486,diff
4517Orig,50,IV,4,0.0588301740598942,0.43865919115837,diff
4517Orig,51,I,7,0.675435046888634,2.55456263192447,diff
4517Orig,52,-III,8,1.03038345627421,3.34939573745302,diff
4517Orig,53,IV,4,0.0588301740598942,0.43865919115837,diff
4517Orig,54,V,10,4.90289771096918,2.19312071285814,diff
4517Orig,55,V,5,3.4083582875221,4.33717272677946,diff
4517Orig,56,I,5,4.28082221466625,4.41745686840377,diff
4517Orig,57,-III,4,4.9513011900517,5.12941103152604,diff
4517Orig,58,IV,5,3.05290509081404,4.75861999468031,diff
4517Orig,59,I,5,0.765283108548367,2.85810201404806,diff
4517Orig,60,-III,6,2.09002053767381,4.22807554175132,diff
4517Swap,50,IV,4,0.0588301740598942,0.43865919115837,diff
4517Swap,51,I,7,0.675435046888634,2.55456263192447,diff
4517Swap,52,-III,8,1.03038345627421,3.34939573745302,diff
4517Swap,53,IV,4,0.0588301740598942,0.43865919115837,diff
4517Swap,54,V,10,4.90289771096918,2.19312071285814,diff
4517Swap,55,I,5,3.38250942001402,4.33717272677946,diff
4517Swap,56,I,5,3.68126091701214,4.83613055976514,diff
4517Swap,57,-III,5,5.57632430522831,5.06491599179043,diff
4517Swap,58,IV,5,4.48371143744692,4.63036407543819,diff
4517Swap,59,I,4,2.66777312534858,4.48288652680581,diff
4517Swap,60,-III,5,3.44418920440351,4.81710385441378,diff
4518Orig,132,IV,4,0.0588301740598942,0.43865919115837,diff
4518Orig,133,I,7,0.675435046888634,2.55456263192447,diff
4518Orig,134,-III,8,1.03038345627421,3.34939573745302,diff
4518Orig,135,IV,4,0.0588301740598942,0.43865919115837,diff
4518Orig,136,V,10,4.90289771096918,2.19312071285814,diff
4518Orig,137,V,5,3.4083582875221,4.33717272677946,diff
4518Orig,138,r,5,3.55534390674296,4.41745686840377,diff
4518Orig,139,r,4,1.44102951196199,3.18992255743033,diff
4518Swap,132,IV,4,0.0588301740598942,0.43865919115837,diff
4518Swap,133,I,7,0.675435046888634,2.55456263192447,diff
4518Swap,134,-III,8,1.03038345627421,3.34939573745302,diff
4518Swap,135,IV,4,0.0588301740598942,0.43865919115837,diff
4518Swap,136,V,10,4.90289771096918,2.19312071285814,diff
4518Swap,137,I,5,3.38250942001402,4.33717272677946,diff
4518Swap,138,r,5,3.32224677845342,4.83613055976514,diff
4518Swap,139,r,4,1.40277228812945,3.26686572792751,diff
4519Orig,41,I,4,4.57241158085855,4.6005675706279,diff
4519Orig,42,I,3,3.61864049620197,5.27643636823545,diff
4519Orig,43,-III,4,3.4989635542466,5.10003484967442,diff
4519Orig,44,IV,5,2.76365463588518,4.70388366516476,diff
4519Orig,45,V,6,4.54295384226329,3.63139758765252,diff
4519Orig,46,V,4,3.09237734449693,4.84883634012815,diff
4519Orig,47,IV,5,4.57038062922101,4.71141930149263,diff
4519Orig,48,IV,4,2.54934905497204,4.50514328508838,diff
4519Orig,49,I,5,2.37914970129407,4.53414125466817,diff
4519Orig,50,I,6,1.98416084073618,4.32110415780586,diff
4519Orig,51,IV,7,2.96103943633849,4.73018499026183,diff
4519Swap,41,I,4,4.57241158085855,4.6005675706279,diff
4519Swap,42,I,3,3.61864049620197,5.27643636823545,diff
4519Swap,43,-III,4,3.4989635542466,5.10003484967442,diff
4519Swap,44,IV,5,2.76365463588518,4.70388366516476,diff
4519Swap,45,V,6,4.54295384226329,3.63139758765252,diff
4519Swap,46,I,4,3.06652847698885,4.84883634012815,diff
4519Swap,47,IV,5,4.25204146048816,4.83590610541212,diff
4519Swap,48,IV,5,3.72905267823914,4.3094686106119,diff
4519Swap,49,I,5,3.23789986907449,4.77403708030008,diff
4519Swap,50,I,6,2.30258900692017,4.41051385634424,diff
4519Swap,51,IV,7,2.33204879575753,4.80387922597181,diff
4520Orig,224,ii,8,2.26957348530578,4.08394815750662,diff
4520Orig,225,ii,8,2.26957348530578,4.08394815750662,diff
4520Orig,226,ii,8,2.26957348530578,4.08394815750662,diff
4520Orig,227,II,8,6.60311052244601,4.08394815750662,diff
4520Orig,228,II,3,3.37875225644138,4.81152696629947,diff
4520Orig,229,ii,4,5.63233828173092,4.74565544095587,diff
4520Orig,230,ii,3,5.39378441801013,4.85556898289913,diff
4520Orig,231,V,2,4.08732162674653,5.31895851248398,diff
4520Orig,232,V,3,2.77476275071183,4.65421191732175,diff
4520Orig,233,IV,4,3.95538217938128,4.65633819810754,diff
4520Orig,234,I,5,4.22648353115557,3.70821891258817,diff
4520Swap,224,ii,8,2.26957348530578,4.08394815750662,diff
4520Swap,225,ii,8,2.26957348530578,4.08394815750662,diff
4520Swap,226,ii,8,2.26957348530578,4.08394815750662,diff
4520Swap,227,II,8,6.60311052244601,4.08394815750662,diff
4520Swap,228,II,3,3.37875225644138,4.81152696629947,diff
4520Swap,229,v,4,5.60648520840438,4.74565544095587,diff
4520Swap,230,ii,3,6.28304458441137,4.02296068210587,diff
4520Swap,231,V,2,3.29750402055441,5.24240086839014,diff
4520Swap,232,V,3,4.56518122584352,4.83791230458772,diff
4520Swap,233,IV,3,4.4487991394919,4.99823064288698,diff
4520Swap,234,I,4,3.68619411955481,4.63288434363152,diff
4521Orig,32,v,4,4.05669376396888,4.76735683452821,diff
4521Orig,33,iv,4,2.58336218738872,4.73284310143935,diff
4521Orig,34,v,4,1.02851975625094,3.63272198685139,diff
4521Orig,35,iv,6,2.41177147000446,4.48097137443503,diff
4521Orig,36,IV,4,6.27978529765496,3.63272198685139,diff
4521Orig,37,V,3,5.11201061684718,4.73808296376622,diff
4521Orig,38,I,3,4.48398487365001,4.99248325529656,diff
4521Orig,39,V,3,4.35993343673315,5.37675202673601,diff
4521Orig,40,vi,4,3.5571037311876,4.7781361167096,diff
4521Orig,41,V,5,4.01893482836116,5.03739188231862,diff
4521Orig,42,i,6,6.71209719136891,4.25860989527274,diff
4521Swap,32,v,4,4.05669376396888,4.76735683452821,diff
4521Swap,33,iv,4,2.58336218738872,4.73284310143935,diff
4521Swap,34,v,4,1.02851975625094,3.63272198685139,diff
4521Swap,35,iv,6,2.41177147000446,4.48097137443503,diff
4521Swap,36,IV,4,6.27978529765496,3.63272198685139,diff
4521Swap,37,I,3,5.08613938705933,4.73808296376622,diff
4521Swap,38,I,3,4.57556987727078,5.0945207586568,diff
4521Swap,39,V,3,4.55668190637121,5.36375133579938,diff
4521Swap,40,vi,4,4.24537695957923,4.94510896261877,diff
4521Swap,41,V,5,1.51479223181927,4.14795435737056,diff
4521Swap,42,i,6,7.50409668940612,3.03736451090836,diff
4522Orig,203,iv,5,5.89870263298896,4.45392289006488,diff
4522Orig,204,iv,3,4.96066857358827,5.08335922130578,diff
4522Orig,205,iv,3,4.569673498657,5.21437586398916,diff
4522Orig,206,iv,3,3.22141920498902,5.18260611527516,diff
4522Orig,207,IV,4,5.92192374155572,4.62652621258974,diff
4522Orig,208,V,3,5.40614399736852,4.16690798725698,diff
4522Orig,209,vi,3,5.10828058648055,4.97378672122451,diff
4522Orig,210,V,3,3.69365089692602,4.98544430403463,diff
4522Orig,211,IV,4,3.17914932845297,4.7687760833344,diff
4522Orig,212,iv,5,5.89870263298896,4.45392289006488,diff
4522Orig,213,iv,3,4.96066857358827,5.08335922130578,diff
4522Swap,203,iv,5,5.89870263298896,4.45392289006488,diff
4522Swap,204,iv,3,4.96066857358827,5.08335922130578,diff
4522Swap,205,iv,3,4.569673498657,5.21437586398916,diff
4522Swap,206,iv,3,3.22141920498902,5.18260611527516,diff
4522Swap,207,IV,4,5.92192374155572,4.62652621258974,diff
4522Swap,208,I,3,5.38027276758067,4.16690798725698,diff
4522Swap,209,vi,3,5.23501866129739,5.09474137960527,diff
4522Swap,210,V,3,3.47836223723592,5.05667359048338,diff
4522Swap,211,IV,4,2.46406192875903,4.40877787783502,diff
4522Swap,212,iv,5,5.97056319345086,4.33291905615744,diff
4522Swap,213,iv,3,4.96066857358827,5.08335922130578,diff
4523Orig,57,I,3,3.18678210289567,4.85887752437984,diff
4523Orig,58,IV,4,5.39770612882507,4.56036080568403,diff
4523Orig,59,V,3,4.86542179478014,5.03735315903566,diff
4523Orig,60,VI,3,5.83229736960217,5.18957606985338,diff
4523Orig,61,IV,3,5.74226229228935,4.85887752437984,diff
4523Orig,62,iii,2,4.93098384403717,5.35190875270677,diff
4523Orig,63,VI,3,5.47993263400621,4.8289957669714,diff
4523Orig,64,I,3,4.81160216003572,4.93636418147663,diff
4523Orig,65,II,3,6.32673020815098,4.82086197213115,diff
4523Orig,66,III,2,6.43457284237641,5.03382584676926,diff
4523Orig,67,I,2,5.32607193555163,5.10645701402392,diff
4523Swap,57,I,3,3.18678210289567,4.85887752437984,diff
4523Swap,58,IV,4,5.39770612882507,4.56036080568403,diff
4523Swap,59,V,3,4.86542179478014,5.03735315903566,diff
4523Swap,60,VI,3,5.83229736960217,5.18957606985338,diff
4523Swap,61,IV,3,5.74226229228935,4.85887752437984,diff
4523Swap,62,iv,2,4.95688497513928,5.35190875270677,diff
4523Swap,63,VI,3,6.06915930663347,5.11288222471514,diff
4523Swap,64,I,2,5.34988639139547,4.48891381741729,diff
4523Swap,65,II,2,6.00377132333549,5.27749945953526,diff
4523Swap,66,III,2,6.43457284237641,5.03382584676926,diff
4523Swap,67,I,2,5.32607193555163,5.10645701402392,diff
4524Orig,95,I,3,3.18678210289567,4.85887752437984,diff
4524Orig,96,IV,4,5.39770612882507,4.56036080568403,diff
4524Orig,97,V,3,4.86542179478014,5.03735315903566,diff
