Seq,Row,Symbol,Order,IC,Entropy,Function
179Swap,40,-VI,3,3.22720388547221,4.90880011329273,diff
179Swap,41,-VII,4,1.58644954533885,4.30773153470196,diff
179Swap,42,-VII,5,3.83164813750489,3.67161721590732,diff
179Swap,43,IV,5,4.96169475562739,4.42569068430608,diff
179Swap,44,-III,4,5.02681624653467,4.57179986471566,diff
179Swap,45,ii,4,5.86539910150251,4.5745458855595,diff
179Swap,46,I,3,4.66066780814739,4.72941984615894,diff
179Swap,47,IV,3,3.27201590206741,5.21852492043213,diff
180Orig,6,IV,5,2.40293518221036,4.94269866995429,diff
180Orig,7,IV,6,3.44395749493896,4.15684734713994,diff
180Orig,8,V,6,1.88451280877847,4.41578334306506,diff
180Orig,9,I,7,2.19854420741864,4.29362655392689,diff
180Orig,10,I,8,2.02167678496819,4.38264199128266,diff
180Orig,11,II,9,6.59383059367771,3.91019964710248,diff
180Orig,12,I,4,4.06414177028938,4.38587196936169,diff
180Orig,13,II,4,1.80995303146709,4.48871416502703,diff
180Orig,14,I,5,0.996080381152819,3.20898522766111,diff
180Orig,15,II,6,2.10294278648718,4.22868011732672,diff
180Orig,16,I,7,0.996080381152819,3.20898522766111,diff
180Swap,6,IV,5,2.40293518221036,4.94269866995429,diff
180Swap,7,IV,6,3.44395749493896,4.15684734713994,diff
180Swap,8,V,6,1.88451280877847,4.41578334306506,diff
180Swap,9,I,7,2.19854420741864,4.29362655392689,diff
180Swap,10,I,8,2.02167678496819,4.38264199128266,diff
180Swap,11,i,9,6.60218483802042,3.91019964710248,diff
180Swap,12,I,4,4.80112606829403,4.63866343872988,diff
180Swap,13,II,4,5.63780070025585,5.1772519268598,diff
180Swap,14,I,3,4.07788938473092,4.46105955467226,diff
180Swap,15,II,3,3.42251913619326,5.04726181357646,diff
180Swap,16,I,4,1.37296098758081,3.68184152654298,diff
181Orig,6,I,5,1.2616926996204,3.88650960547304,diff
181Orig,7,I,6,1.88979591077031,4.66416159969298,diff
181Orig,8,I,7,1.81674642526517,4.54676262824429,diff
181Orig,9,I,8,1.43140257348363,4.23491769009239,diff
181Orig,10,I,9,2.14614613476184,4.76682565760099,diff
181Orig,11,-VII,10,5.50742554219851,3.79674074944527,diff
181Orig,12,IV,10,2.00094678872866,3.95787949540946,diff
181Orig,13,I,8,0.466349558075479,2.09957380675398,diff
181Orig,14,I,10,1.31126744180239,3.74622244481162,diff
181Orig,15,-VII,10,1.48450313394715,3.82327464897038,diff
181Orig,16,IV,10,1.3728235430386,2.93744056349749,diff
181Swap,6,I,5,1.2616926996204,3.88650960547304,diff
181Swap,7,I,6,1.88979591077031,4.66416159969298,diff
181Swap,8,I,7,1.81674642526517,4.54676262824429,diff
181Swap,9,I,8,1.43140257348363,4.23491769009239,diff
181Swap,10,I,9,2.14614613476184,4.76682565760099,diff
181Swap,11,ii,10,5.51595576920813,3.79674074944527,diff
181Swap,12,IV,10,5.69065409129663,3.2993857003158,diff
181Swap,13,I,5,1.45048326488247,3.79770762392238,diff
181Swap,14,I,6,2.01340653938389,4.11469142661664,diff
181Swap,15,-VII,7,5.53832035118359,4.88819020335098,diff
181Swap,16,IV,4,3.09880715285803,4.48414359859553,diff
182Orig,44,I,6,1.8896048002974,4.43829783428146,diff
182Orig,45,I,7,3.17931883551211,4.36654549951589,diff
182Orig,46,I,7,1.7187483334552,4.32973633089985,diff
182Orig,47,vi,8,4.31019667916577,4.8799308305305,diff
182Orig,48,II,7,4.82589667267546,4.60115237380719,diff
182Orig,49,-VII,5,7.14648715837576,3.28354224685466,diff
182Orig,50,I,2,5.0534166026621,5.23720641430637,diff
182Orig,51,I,2,4.20305241079977,5.34619032786251,diff
182Orig,52,vi,3,4.57144007055339,5.3414959358141,diff
182Orig,53,II,4,4.90276878015909,4.9980534252146,diff
182Orig,54,-VII,4,6.54472136996644,4.08179287433837,diff
182Swap,44,I,6,1.8896048002974,4.43829783428146,diff
182Swap,45,I,7,3.17931883551211,4.36654549951589,diff
182Swap,46,I,7,1.7187483334552,4.32973633089985,diff
182Swap,47,vi,8,4.31019667916577,4.8799308305305,diff
182Swap,48,II,7,4.82589667267546,4.60115237380719,diff
182Swap,49,VI,5,7.15502263780429,3.28354224685466,diff
182Swap,50,I,2,4.70145905391008,5.28027501109381,diff
182Swap,51,I,3,4.08558802615476,4.87226579219295,diff
182Swap,52,vi,3,5.35966420413449,5.20707333662579,diff
182Swap,53,II,3,4.67377176767901,5.19608058408439,diff
182Swap,54,-VII,4,6.54472136996644,4.08179287433837,diff
183Orig,14,ii,10,5.40000891136128,3.62880018828775,diff
183Orig,15,ii,7,4.48626036247419,4.5749109624223,diff
183Orig,16,ii,5,4.55521764822633,4.34651239650816,diff
183Orig,17,ii,4,2.79214699738641,4.84306943083767,diff
183Orig,18,I,5,3.5219838879506,4.71456460699226,diff
183Orig,19,IV,4,6.63959947685674,2.15402553691185,diff
183Orig,20,I,3,3.73162539250253,5.24092365189572,diff
183Orig,21,I,4,3.64238539330228,5.19980676149026,diff
183Orig,22,IV,5,3.57684445677668,5.02535924479692,diff
183Orig,23,I,6,3.3048746154468,4.55104380180986,diff
183Orig,24,I,6,3.24199473044219,4.94605367995527,diff
183Swap,14,ii,10,5.40000891136128,3.62880018828775,diff
183Swap,15,ii,7,4.48626036247419,4.5749109624223,diff
183Swap,16,ii,5,4.55521764822633,4.34651239650816,diff
183Swap,17,ii,4,2.79214699738641,4.84306943083767,diff
183Swap,18,I,5,3.5219838879506,4.71456460699226,diff
183Swap,19,-VII,4,6.63100981522934,2.15402553691185,diff
183Swap,20,I,4,3.64915352401461,4.34137202604953,diff
183Swap,21,I,4,4.02970586279831,4.87311962867638,diff
183Swap,22,IV,4,3.64142090526899,5.04730406030988,diff
183Swap,23,I,5,2.22470360349863,4.42668457390126,diff
183Swap,24,I,6,4.10701179689875,4.46474064594818,diff
184Orig,203,ii,9,4.93514685861577,4.24068594199993,diff
184Orig,204,ii,7,4.48626036247419,4.5749109624223,diff
184Orig,205,ii,5,4.55521764822633,4.34651239650816,diff
184Orig,206,ii,4,2.79214699738641,4.84306943083767,diff
184Orig,207,I,5,3.5219838879506,4.71456460699226,diff
184Orig,208,IV,4,6.63959947685674,2.15402553691185,diff
184Orig,209,I,3,3.73162539250253,5.24092365189572,diff
184Orig,210,I,4,3.64238539330228,5.19980676149026,diff
184Orig,211,IV,5,3.57684445677668,5.02535924479692,diff
184Orig,212,I,6,3.3048746154468,4.55104380180986,diff
184Orig,213,r,6,3.1062922735633,4.94605367995527,diff
184Swap,203,ii,9,4.93514685861577,4.24068594199993,diff
184Swap,204,ii,7,4.48626036247419,4.5749109624223,diff
184Swap,205,ii,5,4.55521764822633,4.34651239650816,diff
184Swap,206,ii,4,2.79214699738641,4.84306943083767,diff
184Swap,207,I,5,3.5219838879506,4.71456460699226,diff
184Swap,208,-VII,4,6.63100981522934,2.15402553691185,diff
184Swap,209,I,4,3.64915352401461,4.34137202604953,diff
184Swap,210,I,4,4.02970586279831,4.87311962867638,diff
184Swap,211,IV,4,3.64142090526899,5.04730406030988,diff
184Swap,212,I,5,2.22470360349863,4.42668457390126,diff
184Swap,213,r,6,3.54604215538633,4.46474064594818,diff
185Orig,37,V,10,1.34900141894008,3.93857195895926,same
185Orig,38,I,10,1.46091547297521,3.78762161737865,same
185Orig,39,V,10,1.34900141894008,3.93857195895926,same
185Orig,40,I,10,1.46091547297521,3.78762161737865,same
185Orig,41,V,10,1.34900141894008,3.93857195895926,same
185Orig,42,II,10,5.78566318298815,3.78762161737865,same
185Orig,43,V,5,2.55670743301513,3.6325906329647,same
185Orig,44,II,5,1.47212299678232,3.8299961997879,same
185Orig,45,V,5,0.525998065503266,2.36641563625238,same
185Orig,46,II,6,0.719317218830667,2.92276955891055,same
185Orig,47,V,7,3.0914533714782,2.628764287722,same
185Swap,37,V,10,1.34900141894008,3.93857195895926,same
185Swap,38,I,10,1.46091547297521,3.78762161737865,same
185Swap,39,V,10,1.34900141894008,3.93857195895926,same
185Swap,40,I,10,1.46091547297521,3.78762161737865,same
185Swap,41,V,10,1.34900141894008,3.93857195895926,same
185Swap,42,-II,10,5.79440661677937,3.78762161737865,same
185Swap,43,V,3,5.71007815459098,4.50064779405603,same
185Swap,44,II,2,5.92845862260346,5.17795016084224,same
185Swap,45,V,2,3.63769323193576,5.24071230009494,same
185Swap,46,II,3,3.17956596601971,4.95276416026797,same
185Swap,47,V,4,1.55426521842298,4.11674137788026,same
186Orig,23,ii,4,1.25322733334638,3.85210825799464,diff
186Orig,24,I,5,1.78595919912519,3.86698624611292,diff
186Orig,25,IV,6,3.57810747843012,4.83674761926091,diff
186Orig,26,ii,6,5.1979973312944,4.47145156754302,diff
186Orig,27,V,4,2.66108333406882,4.46424845877518,diff
186Orig,28,III,5,6.94517865497308,3.73757439936482,diff
186Orig,29,vi,3,2.77226266902079,4.34333033312866,diff
186Orig,30,vi,3,3.32895045089949,5.07894459870308,diff
186Orig,31,ii,4,4.60378015769728,4.81930973821996,diff
186Orig,32,V,4,1.57976353248496,4.20923031869783,diff
186Orig,33,I,5,1.85822415051098,4.57523748414202,diff
186Swap,23,ii,4,1.25322733334638,3.85210825799464,diff
186Swap,24,I,5,1.78595919912519,3.86698624611292,diff
186Swap,25,IV,6,3.57810747843012,4.83674761926091,diff
186Swap,26,ii,6,5.1979973312944,4.47145156754302,diff
186Swap,27,V,4,2.66108333406882,4.46424845877518,diff
186Swap,28,iv,5,6.93638313363064,3.73757439936482,diff
186Swap,29,vi,3,6.34449476417291,5.00200237690294,diff
186Swap,30,vi,2,3.56052315108235,5.26038367569131,diff
186Swap,31,ii,3,4.87231033303374,5.13239148870679,diff
186Swap,32,V,3,3.22407653110673,4.90533631710753,diff
186Swap,33,I,4,2.56457874196051,4.93036483362955,diff
187Orig,83,V,5,3.43027381735478,4.57523748414202,diff
187Orig,84,I,5,3.35387844055849,4.60050593979413,diff
187Orig,85,IV,5,3.18045758208164,4.98029195106989,diff
187Orig,86,ii,6,6.00229888523329,3.58650010749284,diff
187Orig,87,V,4,2.6705842599266,4.61449203300518,diff
187Orig,88,III,5,7.18313520151813,3.33503781515741,diff
187Orig,89,vi,3,2.77226266902079,4.34333033312866,diff
187Orig,90,vi,3,3.32895045089949,5.07894459870308,diff
187Orig,91,ii,4,4.60378015769728,4.81930973821996,diff
187Orig,92,V,4,1.57976353248496,4.20923031869783,diff
187Orig,93,I,5,1.85822415051098,4.57523748414202,diff
187Swap,83,V,5,3.43027381735478,4.57523748414202,diff
187Swap,84,I,5,3.35387844055849,4.60050593979413,diff
187Swap,85,IV,5,3.18045758208164,4.98029195106989,diff
187Swap,86,ii,6,6.00229888523329,3.58650010749284,diff
187Swap,87,V,4,2.6705842599266,4.61449203300518,diff
187Swap,88,iv,5,7.17433968017569,3.33503781515741,diff
187Swap,89,vi,3,6.34449476417291,5.00200237690294,diff
187Swap,90,vi,2,3.56052315108235,5.26038367569131,diff
187Swap,91,ii,3,4.87231033303374,5.13239148870679,diff
187Swap,92,V,3,3.22407653110673,4.90533631710753,diff
187Swap,93,I,4,2.56457874196051,4.93036483362955,diff
188Orig,102,V,5,3.43027381735478,4.57523748414202,diff
188Orig,103,I,5,3.35387844055849,4.60050593979413,diff
188Orig,104,IV,5,3.18045758208164,4.98029195106989,diff
188Orig,105,ii,6,6.00229888523329,3.58650010749284,diff
188Orig,106,V,4,2.6705842599266,4.61449203300518,diff
188Orig,107,III,5,7.18313520151813,3.33503781515741,diff
188Orig,108,vi,3,2.77226266902079,4.34333033312866,diff
188Orig,109,vi,3,3.32895045089949,5.07894459870308,diff
188Orig,110,ii,4,4.60378015769728,4.81930973821996,diff
188Orig,111,V,4,1.57976353248496,4.20923031869783,diff
188Orig,112,r,5,3.39027250316227,4.57523748414202,diff
188Swap,102,V,5,3.43027381735478,4.57523748414202,diff
188Swap,103,I,5,3.35387844055849,4.60050593979413,diff
188Swap,104,IV,5,3.18045758208164,4.98029195106989,diff
188Swap,105,ii,6,6.00229888523329,3.58650010749284,diff
188Swap,106,V,4,2.6705842599266,4.61449203300518,diff
188Swap,107,iv,5,7.17433968017569,3.33503781515741,diff
188Swap,108,vi,3,6.34449476417291,5.00200237690294,diff
188Swap,109,vi,2,3.56052315108235,5.26038367569131,diff
188Swap,110,ii,3,4.87231033303374,5.13239148870679,diff
188Swap,111,V,3,3.22407653110673,4.90533631710753,diff
188Swap,112,r,4,3.19184749764754,4.93036483362955,diff
189Orig,9,V,6,0.950407785427686,3.2779391572401,diff
189Orig,10,I,8,2.45043384388145,3.96927781788004,diff
189Orig,11,I,8,2.91395734519948,4.31315916796031,diff
189Orig,12,ii,7,3.58923804682608,2.73170898586161,diff
189Orig,13,V,7,1.75476823096471,3.72025520086101,diff
189Orig,14,III,8,7.16045328073595,3.94432604509586,diff
189Orig,15,III,3,3.81847031171336,4.44354757912608,diff
189Orig,16,VI,3,4.7564929848475,4.93291364042299,diff
189Orig,17,VI,3,1.24056023147855,3.9869100550753,diff
189Orig,18,II,4,2.5117239570427,4.6610211210609,diff
189Orig,19,II,5,1.51324153737723,3.97138461624224,diff
189Swap,9,V,6,0.950407785427686,3.2779391572401,diff
189Swap,10,I,8,2.45043384388145,3.96927781788004,diff
189Swap,11,I,8,2.91395734519948,4.31315916796031,diff
189Swap,12,ii,7,3.58923804682608,2.73170898586161,diff
189Swap,13,V,7,1.75476823096471,3.72025520086101,diff
189Swap,14,iv,8,7.1516577593935,3.94432604509586,diff
189Swap,15,III,3,6.52957525486739,5.00200237690294,diff
189Swap,16,VI,2,4.93656339845432,4.93696291050245,diff
189Swap,17,VI,2,2.9750720306956,5.09539609651716,diff
189Swap,18,II,3,3.24300793847313,5.02983976864053,diff
189Swap,19,II,4,2.21967982120872,4.42142465891355,diff
190Orig,32,V,4,1.57976353248496,4.20923031869783,diff
190Orig,33,I,5,1.85822415051098,4.57523748414202,diff
190Orig,34,IV,6,4.90738122412221,4.79970330840121,diff
190Orig,35,ii,5,4.29749481920178,4.5850140189619,diff
190Orig,36,V,5,2.25433217345153,4.32925696371233,diff
190Orig,37,III,5,8.51687088968841,1.63573849914139,diff
190Orig,38,vi,3,2.77226266902079,4.34333033312866,diff
190Orig,39,vi,3,3.32895045089949,5.07894459870308,diff
190Orig,40,ii,4,4.60378015769728,4.81930973821996,diff
190Orig,41,V,4,1.57976353248496,4.20923031869783,diff
190Orig,42,V,5,3.43027381735478,4.57523748414202,diff
190Swap,32,V,4,1.57976353248496,4.20923031869783,diff
190Swap,33,I,5,1.85822415051098,4.57523748414202,diff
190Swap,34,IV,6,4.90738122412221,4.79970330840121,diff
190Swap,35,ii,5,4.29749481920178,4.5850140189619,diff
190Swap,36,V,5,2.25433217345153,4.32925696371233,diff
190Swap,37,iv,5,8.50807536834597,1.63573849914139,diff
190Swap,38,vi,3,6.34449476417291,5.00200237690294,diff
190Swap,39,vi,2,3.56052315108235,5.26038367569131,diff
190Swap,40,ii,3,4.87231033303374,5.13239148870679,diff
190Swap,41,V,3,3.22407653110673,4.90533631710753,diff
190Swap,42,V,4,3.23184881184005,4.93036483362955,diff
191Orig,29,IV,5,3.82777233649063,4.37165917580217,diff
191Orig,30,I,4,1.98755403997475,4.67204760514967,diff
191Orig,31,I,5,3.5781859392789,4.47933050720743,diff
191Orig,32,v,5,5.63795156236137,4.93976087168246,diff
191Orig,33,I,4,2.73508970806083,3.86666713292451,diff
191Orig,34,I,4,5.3339496678523,2.6857908106777,diff
191Orig,35,I,4,3.2717379294211,5.2248286973681,diff
191Orig,36,v,4,6.40698294777303,3.85323673924381,diff
191Orig,37,I,4,3.06931403817376,4.06039019528094,diff
191Orig,38,I,4,4.35908333691629,4.37948924534683,diff
191Orig,39,V,4,5.06543844919388,5.2248286973681,diff
191Swap,29,IV,5,3.82777233649063,4.37165917580217,diff
191Swap,30,I,4,1.98755403997475,4.67204760514967,diff
191Swap,31,I,5,3.5781859392789,4.47933050720743,diff
191Swap,32,v,5,5.63795156236137,4.93976087168246,diff
191Swap,33,I,4,2.73508970806083,3.86666713292451,diff
191Swap,34,IV,4,5.32512676022093,2.6857908106777,diff
191Swap,35,I,4,4.1240122314683,4.83748453051478,diff
191Swap,36,v,4,5.91593784271371,5.16490395690961,diff
191Swap,37,I,4,2.20005045651334,4.30150882729932,diff
191Swap,38,I,4,5.02463218245873,3.25036427963243,diff
191Swap,39,V,4,5.06543844919388,5.2248286973681,diff
192Orig,85,IV,5,3.82777233649063,4.37165917580217,diff
192Orig,86,I,4,1.98755403997475,4.67204760514967,diff
192Orig,87,I,5,3.5781859392789,4.47933050720743,diff
192Orig,88,v,5,5.63795156236137,4.93976087168246,diff
192Orig,89,I,4,2.73508970806083,3.86666713292451,diff
192Orig,90,I,4,5.3339496678523,2.6857908106777,diff
192Orig,91,I,4,3.2717379294211,5.2248286973681,diff
192Orig,92,v,4,6.40698294777303,3.85323673924381,diff
192Orig,93,IV,4,1.948115584389,4.06039019528094,diff
192Orig,94,v,5,5.71031393944435,4.5723547383628,diff
192Orig,95,IV,3,2.74332369015686,4.44176879268483,diff
192Swap,85,IV,5,3.82777233649063,4.37165917580217,diff
192Swap,86,I,4,1.98755403997475,4.67204760514967,diff
192Swap,87,I,5,3.5781859392789,4.47933050720743,diff
192Swap,88,v,5,5.63795156236137,4.93976087168246,diff
192Swap,89,I,4,2.73508970806083,3.86666713292451,diff
192Swap,90,IV,4,5.32512676022093,2.6857908106777,diff
192Swap,91,I,4,4.1240122314683,4.83748453051478,diff
192Swap,92,v,4,5.91593784271371,5.16490395690961,diff
192Swap,93,IV,4,2.23646051275756,4.30150882729932,diff
192Swap,94,v,5,5.72034682018693,4.50761767019905,diff
192Swap,95,IV,3,2.74332369015686,4.44176879268483,diff
193Orig,16,V,3,2.41081663459709,4.72315716752008,diff
193Orig,17,I,4,3.09606880034826,5.03712900070359,diff
193Orig,18,V,5,3.86208612848099,5.09907340816405,diff
193Orig,19,I,6,2.23488686838836,4.45549931327096,diff
193Orig,20,iii,7,5.87902829181562,4.77547447751233,diff
193Orig,21,vi,4,4.15656830725575,3.00405527086798,diff
193Orig,22,iii,4,3.95316101378161,5.01459208630001,diff
193Orig,23,vi,5,3.51190664824027,4.30109623841956,diff
193Orig,24,iii,5,3.64271658266609,3.56024873995658,diff
193Orig,25,IV,4,2.59882796956256,4.72258270501705,diff
193Orig,26,V,5,2.4653128307197,4.64483012962658,diff
193Swap,16,V,3,2.41081663459709,4.72315716752008,diff
193Swap,17,I,4,3.09606880034826,5.03712900070359,diff
193Swap,18,V,5,3.86208612848099,5.09907340816405,diff
193Swap,19,I,6,2.23488686838836,4.45549931327096,diff
193Swap,20,iii,7,5.87902829181562,4.77547447751233,diff
193Swap,21,IV,4,4.16541262852673,3.00405527086798,diff
193Swap,22,iii,4,4.41316142233581,5.03174603764416,diff
193Swap,23,vi,4,3.90561535803362,3.99761850937729,diff
193Swap,24,iii,4,4.58015167121756,4.33782865705914,diff
193Swap,25,IV,4,3.65441453772628,4.71628671729155,diff
193Swap,26,V,4,2.67725293803259,4.8738707750039,diff
194Orig,151,I,8,1.08155075240972,3.28223037776181,diff
194Orig,152,I,10,2.03821896053782,4.567942858204,diff
194Orig,153,V,8,3.79507765170431,4.22630844472961,diff
194Orig,154,I,8,2.80331209000217,4.15674192504298,diff
194Orig,155,V,8,1.83678406295352,4.14927382375484,diff
194Orig,156,-III,7,6.99409838899986,3.9163140947169,diff
194Orig,157,-III,3,4.19596056529381,4.71585236196812,diff
194Orig,158,-III,3,3.49668044091403,5.08698900824243,diff
194Orig,159,-III,4,2.4867981109924,5.03314648999548,diff
194Orig,160,-VII,5,4.81499046075615,4.94713353785262,diff
194Orig,161,-VI,4,6.15494192459307,3.64345688595483,diff
194Swap,151,I,8,1.08155075240972,3.28223037776181,diff
194Swap,152,I,10,2.03821896053782,4.567942858204,diff
194Swap,153,V,8,3.79507765170431,4.22630844472961,diff
194Swap,154,I,8,2.80331209000217,4.15674192504298,diff
194Swap,155,V,8,1.83678406295352,4.14927382375484,diff
194Swap,156,VII,7,6.98521474982361,3.9163140947169,diff
194Swap,157,-III,3,7.46461381643482,3.97508027078701,diff
194Swap,158,-III,1,4.88499537211837,5.45499849349864,diff
194Swap,159,-III,2,4.17074479839866,5.35852567247071,diff
194Swap,160,-VII,3,4.47835926572168,5.26906360934618,diff
194Swap,161,-VI,4,6.15494192459307,3.64345688595483,diff
195Orig,28,i,10,0.504954658800345,2.35778140893692,diff
195Orig,29,IV,10,0.152775596913122,0.958298983554181,diff
195Orig,30,i,10,0.504954658800345,2.35778140893692,diff
195Orig,31,IV,10,0.152775596913122,0.958298983554181,diff
195Orig,32,i,10,0.504954658800345,2.35778140893692,diff
195Orig,33,iv,10,8.83490590056818,0.958298983554181,diff
195Orig,34,-VII,3,4.72850389906475,4.88830402298756,diff
195Orig,35,iv,3,4.30640130418447,4.83220976722348,diff
195Orig,36,-VII,4,1.74411088543589,4.51987333105051,diff
195Orig,37,i,5,3.53764330556879,4.19296698114104,diff
195Orig,38,IV,4,4.52831864832254,4.36139034061219,diff
195Swap,28,i,10,0.504954658800345,2.35778140893692,diff
195Swap,29,IV,10,0.152775596913122,0.958298983554181,diff
195Swap,30,i,10,0.504954658800345,2.35778140893692,diff
195Swap,31,IV,10,0.152775596913122,0.958298983554181,diff
195Swap,32,i,10,0.504954658800345,2.35778140893692,diff
195Swap,33,v,10,8.82601338429702,0.958298983554181,diff
195Swap,34,-VII,3,4.99059952688759,4.86744694768769,diff
195Swap,35,iv,3,5.86723115132399,4.10857368894011,diff
195Swap,36,-VII,3,4.74709809479422,4.99196651482555,diff
195Swap,37,i,3,3.57533139946664,4.84588476608728,diff
195Swap,38,IV,4,4.52831864832254,4.36139034061219,diff
196Orig,6,i,5,1.35445252248892,3.86835290124572,diff
196Orig,7,i,6,0.943833828623372,3.31755901333271,diff
196Orig,8,i,7,1.40172446805976,3.93974935871456,diff
196Orig,9,-VI,7,6.20513936183806,1.98539633853895,diff
196Orig,10,-III,6,3.79990095429962,4.19663255585292,diff
196Orig,11,V,5,7.0818181178899,2.36245938174753,diff
196Orig,12,i,3,2.76008147541113,4.7421749692023,diff
196Orig,13,-VI,4,5.70764002284159,4.36938465611047,diff
196Orig,14,-III,3,4.0029965733991,4.76398830524795,diff
196Orig,15,V,4,5.84419240184676,4.21807318578399,diff
196Orig,16,V,3,2.44828448146407,4.7421749692023,diff
196Swap,6,i,5,1.35445252248892,3.86835290124572,diff
196Swap,7,i,6,0.943833828623372,3.31755901333271,diff
196Swap,8,i,7,1.40172446805976,3.93974935871456,diff
196Swap,9,-VI,7,6.20513936183806,1.98539633853895,diff
196Swap,10,-III,6,3.79990095429962,4.19663255585292,diff
196Swap,11,i,5,7.0726860861721,2.36245938174753,diff
196Swap,12,i,3,4.12779263499265,5.00789032632125,diff
196Swap,13,-VI,3,4.16769718078422,5.01202399416004,diff
196Swap,14,-III,4,4.61563662665264,4.75728900023455,diff
196Swap,15,V,4,5.75005542672703,4.4556928641316,diff
196Swap,16,V,3,2.44828448146407,4.7421749692023,diff
197Orig,7,iv,3,3.37954204500786,5.22006819182843,same
197Orig,8,iv,4,3.05050579230669,4.91384227143972,same
197Orig,9,iv,5,2.55061400241319,4.62545454207974,same
197Orig,10,iv,6,2.81083714608516,4.1932828779151,same
197Orig,11,-VII,6,4.20478049279972,4.1932828779151,same
197Orig,12,v,3,8.36722581611705,1.03636625784002,same
197Orig,13,i,3,2.38482611984092,4.9749079240903,same
197Orig,14,-VII,4,5.12769438859272,4.74696605139869,same
197Orig,15,IV,3,4.91289091877898,4.9760188637145,same
197Orig,16,-VII,3,4.26454539457478,5.13190612497984,same
197Orig,17,-VI,4,5.88087611235844,4.66429978383297,same
197Swap,7,iv,3,3.37954204500786,5.22006819182843,same
197Swap,8,iv,4,3.05050579230669,4.91384227143972,same
197Swap,9,iv,5,2.55061400241319,4.62545454207974,same
197Swap,10,iv,6,2.81083714608516,4.1932828779151,same
197Swap,11,-VII,6,4.20478049279972,4.1932828779151,same
197Swap,12,viio,3,8.37637254115462,1.03636625784002,same
197Swap,13,i,3,0.962119205933672,3.41895128574282,same
197Swap,14,-VII,3,6.45274061886732,3.28005670091886,same
197Swap,15,IV,2,4.65970012069639,5.25247356645746,same
197Swap,16,-VII,3,4.26454539457478,5.13190612497984,same
197Swap,17,-VI,4,5.88087611235844,4.66429978383297,same
198Orig,37,i,4,1.65419228401478,4.43544725376578,diff
198Orig,38,-VI,5,4.82299807248677,4.12727419745792,diff
198Orig,39,v,4,4.82162666777978,4.2221897487099,diff
198Orig,40,V,4,2.86904759093636,4.42554798895964,diff
198Orig,41,i,4,0.660862455070535,2.79054649843438,diff
198Orig,42,iv,5,5.33517298207319,3.29760678204337,diff
198Orig,43,v,4,4.39715553122192,4.82588354103086,diff
198Orig,44,V,4,5.06296776953684,4.21609303349155,diff
198Orig,45,i,3,2.74042644602997,4.9611261835936,diff
198Orig,46,i,4,3.9118939421952,4.31057720055493,diff
198Orig,47,iv,4,2.06686335591872,4.32857145745604,diff
198Swap,37,i,4,1.65419228401478,4.43544725376578,diff
198Swap,38,-VI,5,4.82299807248677,4.12727419745792,diff
198Swap,39,v,4,4.82162666777978,4.2221897487099,diff
198Swap,40,V,4,2.86904759093636,4.42554798895964,diff
198Swap,41,i,4,0.660862455070535,2.79054649843438,diff
198Swap,42,-VI,5,5.34432961005945,3.29760678204337,diff
198Swap,43,v,4,5.60281485572928,4.38095854822724,diff
198Swap,44,V,3,3.09938518769626,4.92183975005234,diff
198Swap,45,i,4,1.21278186587744,3.83588718465093,diff
198Swap,46,i,5,1.72479944228937,4.41847955472739,diff
198Swap,47,iv,6,3.23009981039979,4.0966096093638,diff
199Orig,5,I,4,2.24381023680754,4.33168427785954,diff
199Orig,6,V,5,1.82065471554845,4.29357796836327,diff
199Orig,7,IV,6,0.9438121997596,3.19852812970894,diff
199Orig,8,-VII,7,5.09724241837702,3.72209252005393,diff
199Orig,9,IV,5,3.98512174796848,3.72653930639297,diff
199Orig,10,-VII,4,4.64387321989456,3.82894811525882,diff
199Orig,11,IV,4,2.30831735960317,4.69289269238741,diff
199Orig,12,I,5,3.12713856319346,4.80021032084452,diff
199Orig,13,IV,6,3.70232778714616,4.72187245301284,diff
199Orig,14,V,5,4.12562564525533,4.8083895200779,diff
199Orig,15,I,5,1.9299906656165,4.54481632831459,diff
199Swap,5,I,4,2.24381023680754,4.33168427785954,diff
199Swap,6,V,5,1.82065471554845,4.29357796836327,diff
199Swap,7,IV,6,0.9438121997596,3.19852812970894,diff
199Swap,8,-VII,7,5.09724241837702,3.72209252005393,diff
199Swap,9,IV,5,3.98512174796848,3.72653930639297,diff
199Swap,10,IV,4,4.63471227857549,3.82894811525882,diff
199Swap,11,IV,4,3.07591259520076,4.93040714660399,diff
199Swap,12,I,5,2.60369915457806,4.73976079359768,diff
199Swap,13,IV,6,2.34882163516088,4.69756833965,diff
199Swap,14,V,6,4.22058099600732,4.13985032924655,diff
199Swap,15,I,5,2.45051618128429,4.67584509032845,diff
200Orig,18,I,6,2.81026090246147,4.40072160525941,diff
200Orig,19,V,7,1.4990918491058,3.9452155147641,diff
200Orig,20,IV,8,2.06376599377834,3.96834585485109,diff
200Orig,21,-VII,7,5.37987803232354,3.1759750752812,diff
200Orig,22,IV,5,3.98512174796848,3.72653930639297,diff
200Orig,23,-VII,4,4.64387321989456,3.82894811525882,diff
200Orig,24,IV,4,2.30831735960317,4.69289269238741,diff
200Orig,25,I,5,3.12713856319346,4.80021032084452,diff
200Orig,26,IV,6,3.70232778714616,4.72187245301284,diff
200Orig,27,V,5,4.12562564525533,4.8083895200779,diff
200Orig,28,IV,5,4.07851154444571,4.54481632831459,diff
