"X","response","trial_id","chord_index","chord_pleasantness","Symbol","Order","IC","Entropy","HarmonicFunction","SensoryDissonance","SpectralComplexity","SpectralCentroid","QualtricsID","overall_pleasantness","invalid_trial","interaction","trial_clean","quadrant","seq_id","version","chord_factor","pleasantness","surprise","uncertainty"
3145,"R_1JOYHQs6EmxyUbv","4_35_O",10,87,"V",3,4.664778917,4.734942755,"diff",-0.892121270605198,-0.774981280448557,-0.0207423200518152,"Q265_1",1.96417871896021,NA,0.244265989044475,"4_35_O","4","4_35","O","10",1.70666508823021,0.491772039622371,0.496705728190738
3148,"R_1JOYHQs6EmxyUbv","4_35_S",0,0,"i",2,3.770113814,4.827122121,"diff",0.252765063906887,1.25693118272423,-0.518482004914913,"Q269_1",1.88943458219536,NA,0.0259485673336026,"4_35_S","4","4_35","S","0",-0.468345189806718,0.0429448251377189,0.604230364203107
3149,"R_1JOYHQs6EmxyUbv","4_35_S",1,14,"iv",3,3.813668881,4.846779336,"diff",0.652806801012002,0.41766299141373,0.945308543687034,"Q269_1",1.88943458219536,NA,0.0406369065340172,"4_35_S","4","4_35","S","1",-0.118343535869741,0.0647951234591259,0.627159952240107
3150,"R_1JOYHQs6EmxyUbv","4_35_S",2,19,"V",4,4.755054113,4.554490918,"diff",0.301720217467369,-0.863325300586504,0.541653465082462,"Q269_1",1.88943458219536,NA,0.153714080997738,"4_35_S","4","4_35","S","2",0.00665705482203687,0.537060454943223,0.286213739222317
3151,"R_1JOYHQs6EmxyUbv","4_35_S",3,19,"i",4,3.432483674,3.947102728,"diff",-0.240532897926462,1.25693118272423,-0.53839583389323,"Q269_1",1.88943458219536,NA,0.0533916244315473,"4_35_S","4","4_35","S","3",0.00665705482203687,-0.126434303157468,-0.422287489219209
3152,"R_1JOYHQs6EmxyUbv","4_35_S",4,28,"vio",4,7.811515321,3.932505807,"diff",-1.4293644539391,0.240974951137836,-1.59307124876261,"Q269_1",1.88943458219536,NA,-0.909555321977175,"4_35_S","4","4_35","S","4",0.231658118067237,2.07039730419221,-0.43931438672929
3153,"R_1JOYHQs6EmxyUbv","4_35_S",5,59,"-VII",2,2.312795902,4.335385185,"diff",0.972044950291091,-0.863325300586504,0.388711980274361,"Q269_1",1.88943458219536,NA,-0.0210801088363234,"4_35_S","4","4_35","S","5",1.00666178035626,-0.688148783932613,0.0306330684998895
3154,"R_1JOYHQs6EmxyUbv","4_35_S",6,87,"V",2,5.098812863,4.495762225,"diff",-0.098939410823391,-1.30504540127624,0.715423574682198,"Q269_1",1.88943458219536,NA,0.154467165331352,"4_35_S","4","4_35","S","6",1.70666508823021,0.709514126937207,0.217708371781331
3155,"R_1JOYHQs6EmxyUbv","4_35_S",7,86,"I",2,3.165606751,4.77198276,"diff",0.464572677693609,0.903555102172439,0.455645747000249,"Q269_1",1.88943458219536,NA,-0.14054910801336,"4_35_S","4","4_35","S","7",1.68166497009186,-0.260318619823751,0.539911851516878
3156,"R_1JOYHQs6EmxyUbv","4_35_S",8,87,"i",3,5.81737594,5.025000503,"diff",0.575057923421687,1.52196324313807,-0.980765538304997,"Q269_1",1.88943458219536,NA,0.893500186870049,"4_35_S","4","4_35","S","8",1.70666508823021,1.06999612539673,0.835049927436665
3157,"R_1JOYHQs6EmxyUbv","4_35_S",9,100,"iv",3,4.720116756,4.682255939,"diff",0.92628641349097,0.196802941068862,1.12969208595998,"Q269_1",1.88943458219536,NA,0.226125897969267,"4_35_S","4","4_35","S","9",2.03166662402884,0.519533408709739,0.43524804021911
3158,"R_1JOYHQs6EmxyUbv","4_35_S",10,100,"V",3,4.664778917,4.734942755,"diff",-0.892113778483672,-0.774981280448557,-0.0207461560233216,"Q269_1",1.88943458219536,NA,0.244265989044475,"4_35_S","4","4_35","S","10",2.03166662402884,0.491772039622371,0.496705728190738
3161,"R_1JOYHQs6EmxyUbv","4_49_O",0,-1,"I",5,0.3450668093,1.696978119,"same",-0.064925975331143,1.38944721293115,-2.3425750832705,"Q241_1",-1.97234581732215,NA,5.10463203309447,"4_49_O","4","4_49","O","0",-0.493345307945074,-1.67530069650358,-3.04699451492382
3162,"R_1JOYHQs6EmxyUbv","4_49_O",1,15,"-VI",7,2.323673225,4.266611912,"same",-0.0755081923490366,-0.730809270379584,0.372415605850564,"Q241_1",-1.97234581732215,NA,0.0338540239618075,"4_49_O","4","4_49","O","1",-0.0933434177313853,-0.682691950345644,-0.04958901880221
3163,"R_1JOYHQs6EmxyUbv","4_49_O",2,28,"-VII",7,0.5020633522,2.354202863,"same",0.517294031984527,-0.421605199896768,0.17061174950279,"Q241_1",-1.97234581732215,NA,3.64068683162764,"4_49_O","4","4_49","O","2",0.231658118067237,-1.59654014040584,-2.28036034891185
3164,"R_1JOYHQs6EmxyUbv","4_49_O",3,33,"I",5,0.3450668093,1.696978119,"same",-0.0991102938459039,1.16858716258628,-2.39613078262496,"Q241_1",-1.97234581732215,NA,5.10463203309447,"4_49_O","4","4_49","O","3",0.356658708759014,-1.67530069650358,-3.04699451492382
3165,"R_1JOYHQs6EmxyUbv","4_49_O",4,18,"I",10,2.170319996,4.05954959,"same",0.530903301040427,0.991899122310387,-2.06673797756006,"Q241_1",-1.97234581732215,NA,0.221143016498862,"4_49_O","4","4_49","O","4",-0.0183430633163187,-0.759624762828772,-0.291121389559954
3166,"R_1JOYHQs6EmxyUbv","4_49_O",5,10,"I",10,2.250737931,4.287486681,"same",-0.000199514400232367,1.12441515251731,-2.5777193026341,"Q241_1",-1.97234581732215,NA,0.0181540798495503,"4_49_O","4","4_49","O","5",-0.218344008423163,-0.719281445938878,-0.0252391882927743
3167,"R_1JOYHQs6EmxyUbv","4_49_O",6,11,"I",8,1.542819532,4.184440856,"same",-0.319146123563923,1.21275917265525,-2.47253246086377,"Q241_1",-1.97234581732215,NA,0.156263314489203,"4_49_O","4","4_49","O","6",-0.193343890284807,-1.07442332197739,-0.145439242887629
3168,"R_1JOYHQs6EmxyUbv","4_49_O",7,-36,"-VII",6,4.701295322,4.005031643,"same",0.683260291007679,-0.465777209965742,0.115244037278087,"Q241_1",-1.97234581732215,NA,-0.180937037549647,"4_49_O","4","4_49","O","7",-1.36834944278752,0.510091247876036,-0.354715040305139
3169,"R_1JOYHQs6EmxyUbv","4_49_O",8,-41,"-VII",6,1.852367321,3.912732996,"same",0.576875924560297,-0.200745149551901,0.113242560771758,"Q241_1",-1.97234581732215,NA,0.424987295922093,"4_49_O","4","4_49","O","8",-1.4933500334793,-0.919132284670935,-0.462378814246793
3170,"R_1JOYHQs6EmxyUbv","4_49_O",9,-35,"-VI",7,4.24507604,4.452533871,"same",0.134921458439755,-0.863325300586504,0.340266528802896,"Q241_1",-1.97234581732215,NA,0.0470434303736853,"4_49_O","4","4_49","O","9",-1.34334932464916,0.281219428859476,0.167283713520351
3171,"R_1JOYHQs6EmxyUbv","4_49_O",10,-70,"-VI",4,1.002637896,3.53879054,"same",0.811691438903124,-0.554121230103689,0.292225555509445,"Q241_1",-1.97234581732215,NA,1.20895389625159,"4_49_O","4","4_49","O","10",-2.21835345949161,-1.34541658883072,-0.89857216440469
3174,"R_1JOYHQs6EmxyUbv","4_49_S",0,11,"I",5,0.3450668093,1.696978119,"same",-0.064925975331143,1.38944721293115,-2.3425750832705,"Q245_1",-1.59862513349787,NA,5.10463203309447,"4_49_S","4","4_49","S","0",-0.193343890284807,-1.67530069650358,-3.04699451492382
3175,"R_1JOYHQs6EmxyUbv","4_49_S",1,16,"-VI",7,2.323673225,4.266611912,"same",-0.0755081923490366,-0.730809270379584,0.372415605850564,"Q245_1",-1.59862513349787,NA,0.0338540239618075,"4_49_S","4","4_49","S","1",-0.0683432995930298,-0.682691950345644,-0.04958901880221
3176,"R_1JOYHQs6EmxyUbv","4_49_S",2,46,"-VII",7,0.5020633522,2.354202863,"same",0.517294031984527,-0.421605199896768,0.17061174950279,"Q245_1",-1.59862513349787,NA,3.64068683162764,"4_49_S","4","4_49","S","2",0.681660244557637,-1.59654014040584,-2.28036034891185
3177,"R_1JOYHQs6EmxyUbv","4_49_S",3,29,"I",5,0.3450668093,1.696978119,"same",-0.0991102938459039,1.16858716258628,-2.39613078262496,"Q245_1",-1.59862513349787,NA,5.10463203309447,"4_49_S","4","4_49","S","3",0.256658236205592,-1.67530069650358,-3.04699451492382
3178,"R_1JOYHQs6EmxyUbv","4_49_S",4,33,"I",10,2.170319996,4.05954959,"same",0.53090343156519,0.991899122310387,-2.06673787749123,"Q245_1",-1.59862513349787,NA,0.221143016498862,"4_49_S","4","4_49","S","4",0.356658708759014,-0.759624762828772,-0.291121389559954
3179,"R_1JOYHQs6EmxyUbv","4_49_S",5,33,"-VI",10,2.255062292,4.287486681,"same",0.915236996128775,-1.0400133408624,0.691199081063948,"Q245_1",-1.59862513349787,NA,0.0180993258295618,"4_49_S","4","4_49","S","5",0.356658708759014,-0.717112040989979,-0.0252391882927743
3180,"R_1JOYHQs6EmxyUbv","4_49_S",6,29,"I",5,5.292330311,3.923152447,"same",-0.560358617488247,1.21275917265525,-2.4727902715052,"Q245_1",-1.59862513349787,NA,-0.363149604249995,"4_49_S","4","4_49","S","6",0.256658236205592,0.806596148856663,-0.450224817915079
3181,"R_1JOYHQs6EmxyUbv","4_49_S",7,-39,"-VII",4,4.810400995,4.897084731,"same",0.683213145462508,-0.465777209965742,0.115231828881824,"Q245_1",-1.59862513349787,NA,0.387380386715702,"4_49_S","4","4_49","S","7",-1.44334979720258,0.564826360638184,0.685839779641321
3182,"R_1JOYHQs6EmxyUbv","4_49_S",8,-39,"-VII",3,5.092858995,3.458604879,"same",0.576904144014524,-0.200745149551901,0.113243461391147,"Q245_1",-1.59862513349787,NA,-0.700950259999999,"4_49_S","4","4_49","S","8",-1.44334979720258,0.706527246169321,-0.992106481102378
3183,"R_1JOYHQs6EmxyUbv","4_49_S",9,-41,"-VI",3,4.472706127,5.115352172,"same",0.134936586260038,-0.863325300586504,0.340274901227659,"Q245_1",-1.59862513349787,NA,0.371864887673213,"4_49_S","4","4_49","S","9",-1.4933500334793,0.395414760205835,0.940442606339825
3184,"R_1JOYHQs6EmxyUbv","4_49_S",10,-48,"-VI",4,1.941630698,4.576161896,"same",0.815712175978038,-0.554121230103689,0.292236329585941,"Q245_1",-1.59862513349787,NA,-0.272353772124644,"4_49_S","4","4_49","S","10",-1.66835086044778,-0.874351469235013,0.311492325120619
3187,"R_1JOYHQs6EmxyUbv","re1_25_O",0,-1,"",NA,NA,NA,"",NA,NA,NA,"Q273_1",1.01741965327205,NA,NA,"1_25_O","1","1_25","O","0",-0.493345307945074,NA,NA
3188,"R_1JOYHQs6EmxyUbv","re1_25_O",1,8,"",NA,NA,NA,"",NA,NA,NA,"Q273_1",1.01741965327205,NA,NA,"1_25_O","1","1_25","O","1",-0.268344244699874,NA,NA
3189,"R_1JOYHQs6EmxyUbv","re1_25_O",2,53,"",NA,NA,NA,"",NA,NA,NA,"Q273_1",1.01741965327205,NA,NA,"1_25_O","1","1_25","O","2",0.856661071526125,NA,NA
3190,"R_1JOYHQs6EmxyUbv","re1_25_O",3,72,"",NA,NA,NA,"",NA,NA,NA,"Q273_1",1.01741965327205,NA,NA,"1_25_O","1","1_25","O","3",1.33166331615488,NA,NA
3191,"R_1JOYHQs6EmxyUbv","re1_25_O",4,74,"",NA,NA,NA,"",NA,NA,NA,"Q273_1",1.01741965327205,NA,NA,"1_25_O","1","1_25","O","4",1.38166355243159,NA,NA
3192,"R_1JOYHQs6EmxyUbv","re1_25_O",5,77,"",NA,NA,NA,"",NA,NA,NA,"Q273_1",1.01741965327205,NA,NA,"1_25_O","1","1_25","O","5",1.45666390684666,NA,NA
3193,"R_1JOYHQs6EmxyUbv","re1_25_O",6,77,"",NA,NA,NA,"",NA,NA,NA,"Q273_1",1.01741965327205,NA,NA,"1_25_O","1","1_25","O","6",1.45666390684666,NA,NA
3194,"R_1JOYHQs6EmxyUbv","re1_25_O",7,82,"",NA,NA,NA,"",NA,NA,NA,"Q273_1",1.01741965327205,NA,NA,"1_25_O","1","1_25","O","7",1.58166449753844,NA,NA
3195,"R_1JOYHQs6EmxyUbv","re1_25_O",8,81,"",NA,NA,NA,"",NA,NA,NA,"Q273_1",1.01741965327205,NA,NA,"1_25_O","1","1_25","O","8",1.55666437940008,NA,NA
3196,"R_1JOYHQs6EmxyUbv","re1_25_O",9,81,"",NA,NA,NA,"",NA,NA,NA,"Q273_1",1.01741965327205,NA,NA,"1_25_O","1","1_25","O","9",1.55666437940008,NA,NA
3197,"R_1JOYHQs6EmxyUbv","re1_25_O",10,83,"",NA,NA,NA,"",NA,NA,NA,"Q273_1",1.01741965327205,NA,NA,"1_25_O","1","1_25","O","10",1.60666461567679,NA,NA
3200,"R_1JOYHQs6EmxyUbv","re2_40_S",0,3,"",NA,NA,NA,"",NA,NA,NA,"Q277_1",0.444381271408162,NA,NA,"2_40_S","2","2_40","S","0",-0.393344835391652,NA,NA
3201,"R_1JOYHQs6EmxyUbv","re2_40_S",1,8,"",NA,NA,NA,"",NA,NA,NA,"Q277_1",0.444381271408162,NA,NA,"2_40_S","2","2_40","S","1",-0.268344244699874,NA,NA
3202,"R_1JOYHQs6EmxyUbv","re2_40_S",2,16,"",NA,NA,NA,"",NA,NA,NA,"Q277_1",0.444381271408162,NA,NA,"2_40_S","2","2_40","S","2",-0.0683432995930298,NA,NA
3203,"R_1JOYHQs6EmxyUbv","re2_40_S",3,20,"",NA,NA,NA,"",NA,NA,NA,"Q277_1",0.444381271408162,NA,NA,"2_40_S","2","2_40","S","3",0.0316571729603924,NA,NA
3204,"R_1JOYHQs6EmxyUbv","re2_40_S",4,28,"",NA,NA,NA,"",NA,NA,NA,"Q277_1",0.444381271408162,NA,NA,"2_40_S","2","2_40","S","4",0.231658118067237,NA,NA
3205,"R_1JOYHQs6EmxyUbv","re2_40_S",5,30,"",NA,NA,NA,"",NA,NA,NA,"Q277_1",0.444381271408162,NA,NA,"2_40_S","2","2_40","S","5",0.281658354343948,NA,NA
3206,"R_1JOYHQs6EmxyUbv","re2_40_S",6,-17,"",NA,NA,NA,"",NA,NA,NA,"Q277_1",0.444381271408162,NA,NA,"2_40_S","2","2_40","S","6",-0.893347198158763,NA,NA
3207,"R_1JOYHQs6EmxyUbv","re2_40_S",7,-13,"",NA,NA,NA,"",NA,NA,NA,"Q277_1",0.444381271408162,NA,NA,"2_40_S","2","2_40","S","7",-0.79334672560534,NA,NA
3208,"R_1JOYHQs6EmxyUbv","re2_40_S",8,27,"",NA,NA,NA,"",NA,NA,NA,"Q277_1",0.444381271408162,NA,NA,"2_40_S","2","2_40","S","8",0.206657999928881,NA,NA
3209,"R_1JOYHQs6EmxyUbv","re2_40_S",9,33,"",NA,NA,NA,"",NA,NA,NA,"Q277_1",0.444381271408162,NA,NA,"2_40_S","2","2_40","S","9",0.356658708759014,NA,NA
3210,"R_1JOYHQs6EmxyUbv","re2_40_S",10,55,"",NA,NA,NA,"",NA,NA,NA,"Q277_1",0.444381271408162,NA,NA,"2_40_S","2","2_40","S","10",0.906661307802836,NA,NA
3213,"R_1JOYHQs6EmxyUbv","re3_16_S",0,1,"",NA,NA,NA,"",NA,NA,NA,"Q281_1",-0.50237779428,NA,NA,"3_16_S","3","3_16","S","0",-0.443345071668363,NA,NA
3214,"R_1JOYHQs6EmxyUbv","re3_16_S",1,3,"",NA,NA,NA,"",NA,NA,NA,"Q281_1",-0.50237779428,NA,NA,"3_16_S","3","3_16","S","1",-0.393344835391652,NA,NA
3215,"R_1JOYHQs6EmxyUbv","re3_16_S",2,-23,"",NA,NA,NA,"",NA,NA,NA,"Q281_1",-0.50237779428,NA,NA,"3_16_S","3","3_16","S","2",-1.0433479069889,NA,NA
3216,"R_1JOYHQs6EmxyUbv","re3_16_S",3,-28,"",NA,NA,NA,"",NA,NA,NA,"Q281_1",-0.50237779428,NA,NA,"3_16_S","3","3_16","S","3",-1.16834849768067,NA,NA
3217,"R_1JOYHQs6EmxyUbv","re3_16_S",4,-31,"",NA,NA,NA,"",NA,NA,NA,"Q281_1",-0.50237779428,NA,NA,"3_16_S","3","3_16","S","4",-1.24334885209574,NA,NA
3218,"R_1JOYHQs6EmxyUbv","re3_16_S",5,-38,"",NA,NA,NA,"",NA,NA,NA,"Q281_1",-0.50237779428,NA,NA,"3_16_S","3","3_16","S","5",-1.41834967906423,NA,NA
3219,"R_1JOYHQs6EmxyUbv","re3_16_S",6,21,"",NA,NA,NA,"",NA,NA,NA,"Q281_1",-0.50237779428,NA,NA,"3_16_S","3","3_16","S","6",0.056657291098748,NA,NA
3220,"R_1JOYHQs6EmxyUbv","re3_16_S",7,0,"",NA,NA,NA,"",NA,NA,NA,"Q281_1",-0.50237779428,NA,NA,"3_16_S","3","3_16","S","7",-0.468345189806718,NA,NA
3221,"R_1JOYHQs6EmxyUbv","re3_16_S",8,2,"",NA,NA,NA,"",NA,NA,NA,"Q281_1",-0.50237779428,NA,NA,"3_16_S","3","3_16","S","8",-0.418344953530007,NA,NA
3222,"R_1JOYHQs6EmxyUbv","re3_16_S",9,9,"",NA,NA,NA,"",NA,NA,NA,"Q281_1",-0.50237779428,NA,NA,"3_16_S","3","3_16","S","9",-0.243344126561519,NA,NA
3223,"R_1JOYHQs6EmxyUbv","re3_16_S",10,-18,"",NA,NA,NA,"",NA,NA,NA,"Q281_1",-0.50237779428,NA,NA,"3_16_S","3","3_16","S","10",-0.918347316297118,NA,NA
3226,"R_1JOYHQs6EmxyUbv","re4_35_O",0,0,"",NA,NA,NA,"",NA,NA,NA,"Q285_1",1.91434929445031,NA,NA,"4_35_O","4","4_35","O","0",-0.468345189806718,NA,NA
3227,"R_1JOYHQs6EmxyUbv","re4_35_O",1,3,"",NA,NA,NA,"",NA,NA,NA,"Q285_1",1.91434929445031,NA,NA,"4_35_O","4","4_35","O","1",-0.393344835391652,NA,NA
3228,"R_1JOYHQs6EmxyUbv","re4_35_O",2,31,"",NA,NA,NA,"",NA,NA,NA,"Q285_1",1.91434929445031,NA,NA,"4_35_O","4","4_35","O","2",0.306658472482303,NA,NA
3229,"R_1JOYHQs6EmxyUbv","re4_35_O",3,72,"",NA,NA,NA,"",NA,NA,NA,"Q285_1",1.91434929445031,NA,NA,"4_35_O","4","4_35","O","3",1.33166331615488,NA,NA
3230,"R_1JOYHQs6EmxyUbv","re4_35_O",4,81,"",NA,NA,NA,"",NA,NA,NA,"Q285_1",1.91434929445031,NA,NA,"4_35_O","4","4_35","O","4",1.55666437940008,NA,NA
3231,"R_1JOYHQs6EmxyUbv","re4_35_O",5,83,"",NA,NA,NA,"",NA,NA,NA,"Q285_1",1.91434929445031,NA,NA,"4_35_O","4","4_35","O","5",1.60666461567679,NA,NA
3232,"R_1JOYHQs6EmxyUbv","re4_35_O",6,92,"",NA,NA,NA,"",NA,NA,NA,"Q285_1",1.91434929445031,NA,NA,"4_35_O","4","4_35","O","6",1.83166567892199,NA,NA
3233,"R_1JOYHQs6EmxyUbv","re4_35_O",7,92,"",NA,NA,NA,"",NA,NA,NA,"Q285_1",1.91434929445031,NA,NA,"4_35_O","4","4_35","O","7",1.83166567892199,NA,NA
3234,"R_1JOYHQs6EmxyUbv","re4_35_O",8,92,"",NA,NA,NA,"",NA,NA,NA,"Q285_1",1.91434929445031,NA,NA,"4_35_O","4","4_35","O","8",1.83166567892199,NA,NA
3235,"R_1JOYHQs6EmxyUbv","re4_35_O",9,91,"",NA,NA,NA,"",NA,NA,NA,"Q285_1",1.91434929445031,NA,NA,"4_35_O","4","4_35","O","9",1.80666556078364,NA,NA
3236,"R_1JOYHQs6EmxyUbv","re4_35_O",10,90,"",NA,NA,NA,"",NA,NA,NA,"Q285_1",1.91434929445031,NA,NA,"4_35_O","4","4_35","O","10",1.78166544264528,NA,NA
3239,"R_1NERt9E2i9XZDVC","1_18_O",0,51,"V",3,2.882847017,4.422646591,"diff",0.63687095412265,-0.554121230103689,0.0849518039328735,"Q161_1",-0.80135434133942,NA,-0.0532558867581213,"1_18_O","1","1_18","O","0",0.806660835249414,-0.402170876443669,0.13242104259029
3240,"R_1NERt9E2i9XZDVC","1_18_O",1,68,"II",4,5.428882434,4.701666993,"diff",0.176336692312898,1.03607113237936,-1.00076706092755,"Q161_1",-0.80135434133942,NA,0.400700121946033,"1_18_O","1","1_18","O","1",1.23166284360146,0.875100339746129,0.457890488377913
3241,"R_1NERt9E2i9XZDVC","1_18_O",2,40,"iii",3,6.315658578,4.582834969,"diff",-0.960678385395563,-1.34921741134521,0.809411047470959,"Q161_1",-0.80135434133942,NA,0.421435073812492,"1_18_O","1","1_18","O","2",0.531659535727503,1.31996989512317,0.319276276958701
3242,"R_1NERt9E2i9XZDVC","1_18_O",3,51,"#io",2,7.349195773,3.883150504,"diff",-1.29001293851675,-0.200745149551901,-0.687255711594677,"Q161_1",-0.80135434133942,NA,-0.913507523705481,"1_18_O","1","1_18","O","3",0.806660835249414,1.83846516082946,-0.49688595855324
3243,"R_1NERt9E2i9XZDVC","1_18_O",4,-56,"ii",2,1.137883918,3.507431803,"diff",0.130338094364756,0.903555102172439,-1.05691587701954,"Q161_1",-0.80135434133942,NA,1.19471896468626,"1_18_O","1","1_18","O","4",-1.86835180555463,-1.27756763046536,-0.935151248510482
3244,"R_1NERt9E2i9XZDVC","1_18_O",5,-71,"#io",3,7.790566478,4.12006539,"diff",-1.11770668702456,-0.333261179758821,-0.153157421266629,"Q161_1",-0.80135434133942,NA,-0.454269983990838,"1_18_O","1","1_18","O","5",-2.24335357762996,2.0598878847247,-0.220531412102339
3245,"R_1NERt9E2i9XZDVC","1_18_O",6,-71,"ii",1,2.740837217,4.526591739,"diff",0.630710602887857,0.41766299141373,-0.950036337770921,"Q161_1",-0.80135434133942,NA,-0.120090744270811,"1_18_O","1","1_18","O","6",-2.24335357762996,-0.473413023644668,0.253670132152824
3246,"R_1NERt9E2i9XZDVC","1_18_O",7,-71,"ii",2,3.165036417,4.816686399,"diff",-0.0519493467593482,0.859383092103467,-1.02133373889979,"Q161_1",-0.80135434133942,NA,-0.154292961509598,"1_18_O","1","1_18","O","7",-2.24335357762996,-0.260604739646339,0.592057388207847
3247,"R_1NERt9E2i9XZDVC","1_18_O",8,-71,"V",3,4.120804858,4.445939184,"diff",0.870295466043503,0.0642869108619411,0.248526034696804,"Q161_1",-0.80135434133942,NA,0.0349307187660841,"1_18_O","1","1_18","O","8",-2.24335357762996,0.218876225496848,0.159591196745062
3248,"R_1NERt9E2i9XZDVC","1_18_O",9,-71,"V",3,2.574061123,4.253003081,"diff",0.555381419498445,-0.554121230103689,0.102160572518249,"Q161_1",-0.80135434133942,NA,0.0364682957813748,"1_18_O","1","1_18","O","9",-2.24335357762996,-0.557079693398133,-0.0654633371374959
3249,"R_1NERt9E2i9XZDVC","1_18_O",10,-71,"iii",4,4.814689029,4.100789225,"diff",-1.22708513495425,-1.43756143148316,0.623756831297839,"Q161_1",-0.80135434133942,NA,-0.137784906782926,"1_18_O","1","1_18","O","10",-2.24335357762996,0.566977541397758,-0.24301651603915
3252,"R_1NERt9E2i9XZDVC","1_18_S",0,24,"V",3,2.882847017,4.422646591,"diff",0.63687095412265,-0.554121230103689,0.0849518039328735,"Q165_1",-1.2747338741835,NA,-0.0532558867581213,"1_18_S","1","1_18","S","0",0.131657645513815,-0.402170876443669,0.13242104259029
3253,"R_1NERt9E2i9XZDVC","1_18_S",1,-49,"II",4,5.428882434,4.701666993,"diff",0.176336692312898,1.03607113237936,-1.00076706092755,"Q165_1",-1.2747338741835,NA,0.400700121946033,"1_18_S","1","1_18","S","1",-1.69335097858614,0.875100339746129,0.457890488377913
3254,"R_1NERt9E2i9XZDVC","1_18_S",2,-24,"iii",3,6.315658578,4.582834969,"diff",-0.960678385395563,-1.34921741134521,0.809411047470959,"Q165_1",-1.2747338741835,NA,0.421435073812492,"1_18_S","1","1_18","S","2",-1.06834802512725,1.31996989512317,0.319276276958701
3255,"R_1NERt9E2i9XZDVC","1_18_S",3,-57,"#io",2,7.349195773,3.883150504,"diff",-1.29001293851675,-0.200745149551901,-0.687255711594677,"Q165_1",-1.2747338741835,NA,-0.913507523705481,"1_18_S","1","1_18","S","3",-1.89335192369298,1.83846516082946,-0.49688595855324
3256,"R_1NERt9E2i9XZDVC","1_18_S",4,-82,"ii",2,1.137883918,3.507431803,"diff",0.130338094364756,0.903555102172439,-1.05691614386974,"Q165_1",-1.2747338741835,NA,1.19471896468626,"1_18_S","1","1_18","S","4",-2.51835487715187,-1.27756763046536,-0.935151248510482
3257,"R_1NERt9E2i9XZDVC","1_18_S",5,-100,"V+",3,7.790566478,4.12006539,"diff",-0.623358314091365,-0.68663726031061,-0.684179495941401,"Q165_1",-1.2747338741835,NA,-0.454269983990838,"1_18_S","1","1_18","S","5",-2.96835700364227,2.0598878847247,-0.220531412102339
3258,"R_1NERt9E2i9XZDVC","1_18_S",6,-65,"ii",1,6.236044368,4.732960528,"diff",0.456379403241941,0.41766299141373,-0.952305198169303,"Q165_1",-1.2747338741835,NA,0.632838425471405,"1_18_S","1","1_18","S","6",-2.09335286879983,1.28002978346812,0.494393516185842
3259,"R_1NERt9E2i9XZDVC","1_18_S",7,-45,"ii",1,4.36312273,5.120787058,"diff",-0.0519916628882002,0.859383092103467,-1.02133937611009,"Q165_1",-1.2747338741835,NA,0.322322536485074,"1_18_S","1","1_18","S","7",-1.59335050603272,0.340439987339036,0.946782247891697
3260,"R_1NERt9E2i9XZDVC","1_18_S",8,46,"V",2,3.771258154,4.976862111,"diff",0.870285337321727,0.0642869108619411,0.248524533664478,"Q165_1",-1.2747338741835,NA,0.0338967829472438,"1_18_S","1","1_18","S","8",0.681660244557637,0.0435189069174832,0.778897848043749
3261,"R_1NERt9E2i9XZDVC","1_18_S",9,23,"V",3,2.574061123,4.253003081,"diff",0.555402068516289,-0.554121230103689,0.102149364810201,"Q165_1",-1.2747338741835,NA,0.0364682957813748,"1_18_S","1","1_18","S","9",0.106657527375459,-0.557079693398133,-0.0654633371374959
3262,"R_1NERt9E2i9XZDVC","1_18_S",10,40,"iii",4,4.814689029,4.100789225,"diff",-1.22725086224853,-1.43756143148316,0.623754663140024,"Q165_1",-1.2747338741835,NA,-0.137784906782926,"1_18_S","1","1_18","S","10",0.531659535727503,0.566977541397758,-0.24301651603915
3265,"R_1NERt9E2i9XZDVC","1_21_O",0,-65,"ii",0,5.751996329,5.09971751,"same",1.42197645048491,0.506007011551678,1.90996174619075,"Q141_1",-2.42081063791128,NA,0.956508567279262,"1_21_O","1","1_21","O","0",-2.09335286879983,1.03719709412701,0.922205213160896
3266,"R_1NERt9E2i9XZDVC","1_21_O",1,-85,"ii",1,4.36312273,5.120787058,"same",1.29271190196412,0.550179021620651,2.09525611488041,"Q141_1",-2.42081063791128,NA,0.322322536485074,"1_21_O","1","1_21","O","1",-2.59335523156694,0.340439987339036,0.946782247891697
3267,"R_1NERt9E2i9XZDVC","1_21_O",2,-100,"II",2,5.112650451,4.976862111,"same",0.0834497090927458,-0.333261179758821,1.06417382607579,"Q141_1",-2.42081063791128,NA,0.55804606665251,"1_21_O","1","1_21","O","2",-2.96835700364227,0.716456038560227,0.778897848043749
3268,"R_1NERt9E2i9XZDVC","1_21_O",3,-73,"II",3,3.157679941,4.396789319,"same",-0.216836870808612,-0.0240571092760062,0.869805416756102,"Q141_1",-2.42081063791128,NA,-0.0270266391712784,"1_21_O","1","1_21","O","3",-2.29335381390667,-0.264295267666748,0.102259262565974
3269,"R_1NERt9E2i9XZDVC","1_21_O",4,-94,"-VI",4,6.800025179,4.225617168,"same",0.173625431891653,-0.68663726031061,0.341633335484619,"Q141_1",-2.42081063791128,NA,-0.152245406752658,"1_21_O","1","1_21","O","4",-2.81835629481214,1.56296239766658,-0.097408233864073
