"Row","Symbol","Order","Information_content","Entropy","song","file_index"
12,"i",10,0.391184661054217,1.88445379301544,"KoolAndTheGang_JungleBoogie_1974",377
20,"IV",5,0.391239429958212,1.95902224724422,"TheBeachBoys_BluebirdsOverTheMountain_1969",582
18,"V",5,0.391361968490201,1.85369387629645,"DrHook_WalkRightIn_1977",204
11,"vi",7,0.391583589565277,1.90950390618902,"Baltimora_TarzanBoy_1986",31
28,"i",7,0.391978485002563,1.97753501419143,"DepecheMode_WorldInMyEyes_1990.varms",179
21,"IV",10,0.391988402634289,1.88203103453225,"ElvisPresley_GuitarMan_1968",224
10,"i",6,0.392770032539381,1.92528381623505,"BBKing_TheThrillIsGone_1970",40
92,"I",10,0.392794700975383,1.84644141929079,"ElvisPresley_GuitarMan_1968",224
15,"i",10,0.392872541174638,1.8912036059692,"SlyAndTheFamilyStone_IWantToTakeYouHigher_1969",539
116,"-VII",4,0.392930205687484,1.96125632155788,"GoldenEarring_TwilightZone_1983",289
12,"I",5,0.393339436224477,2.07615173861626,"TheMoments_WalkRightIn_1963",652
24,"I",7,0.394149411344146,1.92261865844592,"UB40_TheWayYouDoTheThingsYouDo_1990",717
28,"i",10,0.394255525795097,1.89596776528271,"DuranDuran_AllSheWantsIs_1989",207
12,"i",10,0.394515070424567,1.89611746588332,"IsaacHayes_DoYourThing_1972",307
21,"IV",10,0.394556855380008,1.88646874287172,"Cream_SunshineOfYourLove_1968.varms",150
9,"I",6,0.394846662164524,1.99746596959919,"Heart_WhoWillYouRunTo_1987.varms",299
19,"I",10,0.39499330934149,1.8632313884865,"RitaCoolidge_TheWayYouDoTheThingsYouDo_1978",502
17,"-VII",4,0.395127343141247,1.96887466243947,"TheTurtles_HappyTogether_1967.varms",693
33,"V",7,0.395137195941373,1.91772451036342,"BobbyWomack_SweetCaroline_1972",72
47,"vi",5,0.395388496391059,1.90643912343983,"TheBeachBoys_StillCruisin_1989",586
7,"i",5,0.396452498117082,2.0603484040667,"SimpleMinds_SanctifyYourself_1986",537
32,"vi",6,0.397457945716756,1.90215615951458,"BobSeger_TryinToLiveMyLifeWithoutYou_1981",82
106,"IV",4,0.398112133053234,2.0192568353804,"PatBenatar_PromisesInTheDark_1981",454
43,"I",7,0.398412522405807,1.75074885597488,"TheBeatles_LoveMeDo_1964",596
49,"i",5,0.398720126344352,2.0343431308463,"BillySquier_TheStroke_1981",59
61,"V",6,0.399152747837552,1.90844524068789,"BetteMidler_TheRose_1980",44
98,"I",10,0.399560288218479,1.96371759535923,"NittyGrittyDirtBand_MakeALittleMagic_1980",442
34,"IV",8,0.399574849327428,1.94520472839848,"CyndiLauper_TrueColors_1986.varms",163
19,"i",8,0.400624210198897,2.02911205372799,"JudasPriest_YouveGotAnotherThingComin_1982",364
52,"V",6,0.400718407167026,1.85264798524009,"Firehouse_DontTreatMeBad_1991",252
177,"i",8,0.400878045617972,2.02989324850835,"GrandFunkRailroad_WalkLikeAMan_1973",292
58,"-VI",10,0.401643217844629,1.69428307938655,"AliceCooper_HeyStoopid_1991",12
11,"-VI",4,0.40190696284551,2.01856556167099,"EltonJohn_WhoWearsTheseShoes_1984",221
13,"I",8,0.402157119218913,1.96806597383047,"RoyDrusky_ThreeHeartsInATangle_1961",519
14,"IV",10,0.402587565604964,1.90771981435611,"MarcCohn_WalkingInMemphis_1991",404
14,"I",10,0.402607286716686,1.81742854122126,"StevieWonder_DoIDo_1982",555
28,"I",9,0.403653325250588,1.76647889444849,"BlueCheer_SummertimeBlues_1968",67
19,"i",5,0.403723529638692,2.04859839296339,"Snap_ThePower_1990",541
17,"IV",10,0.403764999877505,1.91655368875864,"BobbieGentry_OdeToBillieJoe_1976",68
28,"I",7,0.403871896387795,1.98386914261525,"ElvisPresley_ThereGoesMyEverything_1971",235
36,"ii",5,0.403912299352557,1.86416965411223,"MinnieRiperton_LovinYou_1975",431
16,"IV",5,0.404108995690838,1.94282243312318,"NatalieCole_IveGotLoveOnMyMind_1977",434
17,"IV",7,0.404121599519538,1.97086747166959,"EttaJames_WouldItMakeAnyDifferenceToYou_1963",248
69,"I",8,0.405250268851078,2.00263188673367,"GrandFunkRailroad_WalkLikeAMan_1973",292
15,"I",10,0.406200916946213,1.8991716059679,"Dion_RubyBaby_1963",188
47,"I",5,0.406417381742653,2.05009383905832,"SantoAndJohnny_SleepWalk_1959",528
17,"I",10,0.40675131562299,1.84275792751814,"TheJGeilsBand_FreezeFrame_1982",637
52,"-VI",10,0.4074535121011,1.7522126592208,"ThePowerStation_SomeLikeItHot_1985",662
96,"I",6,0.407502806188514,2.041145832215,"JoniMitchell_BabyIDontCare_1982",362
13,"-VII",10,0.407977637980801,1.89383780291655,"Yaz_Situation_1982",736
17,"I",10,0.408295038578527,1.90801719553866,"BoDiddley_YouCantJudgeABookByTheCover_1962",83
12,"i",10,0.409019408883905,1.94376627827633,"ZZTop_LaGrange_1974",739
12,"-VII",10,0.409622389903604,1.93650435981855,"HueyLewis_IWantANewDrug_1984",301
49,"vi",6,0.409967615764672,1.90603894869687,"ArethaFranklin_OhMeOhMy_1972",24
65,"I",10,0.410001531096255,1.91110490717544,"HankSnow_IveBeenEverywhere_1962.varms",294
19,"I",10,0.410080431576678,1.91148473000811,"BillySwan_ICanHelp_1974",60
18,"V",10,0.411155190261677,1.93390528861418,"EttaJames_WouldItMakeAnyDifferenceToYou_1963",248
105,"V",10,0.411452751632567,1.84072245154856,"REOSpeedwagon_TimeForMeToFly_1980",494
120,"I",10,0.4116497582842,1.99471151240919,"BobSeger_RockAndRollNeverForgets_1977",81
60,"I",9,0.411722013159141,1.8434400140842,"BrownsvilleStation_SmokinInTheBoysRoom_1973",101
16,"i",8,0.41294717547232,2.07278937231777,"TheJacksons_DancingMachine_1974",635
45,"IV",3,0.412991137091609,2.14098878884111,"RitaCoolidge_WereAllAlone_1977",503
20,"i",6,0.41300392622886,1.93303942237429,"KateBush_RunningUpThatHill_1985",368
14,"IV",10,0.413416221289319,1.94768621491314,"CrosbyStillsAndNash_SuiteJudyBlueEyes_1969",155
136,"I",7,0.413578651168034,1.95451408559764,"ColorMeBadd_IAdoreMiAmor_1991",141
10,"i",7,0.413680462561304,1.87595898454185,"RayCharles_EleanorRigby_1968",487
148,"i",5,0.414447748379828,1.98516215003163,"KateBush_RunningUpThatHill_1985",368
24,"i",10,0.41453763168621,1.87457262398985,"Rockwell_SomebodysWatchingMe_1984",511
86,"vi",5,0.415085245046803,2.0750440822624,"BruceSpringsteen_MyHometown_1985.varms",104
21,"V",4,0.415735899906203,2.05314338747559,"BrendaLee_AsUsual_1964",92
45,"I",3,0.416383055360635,2.13812390246487,"ThePointerSisters_Jump_1984",658
10,"I",7,0.417032120530614,1.96967882817473,"JohnDenver_RockyMountainHigh_1972",348
21,"-VII",6,0.417042278347885,2.0638705423982,"TheBeachBoys_BluebirdsOverTheMountain_1969",582
19,"V",5,0.418270304873951,2.02105514787621,"TheTeeSet_MaBelleAmie_1970",689
50,"V",10,0.418440720873724,1.8615979189367,"CrosbyStillsAndNash_SouthernCross_1982",154
82,"i",6,0.41849012200275,2.08538730564662,"GoldenEarring_TwilightZone_1983",289
11,"I",6,0.418496174530462,2.07718275529962,"TheByrds_GoinBack_1967",603
49,"IV",8,0.418565535079387,1.97799409266531,"TheChiffons_HesSoFine_1963.varms",605
53,"vi",6,0.4187739673426,1.90841988934146,"JimmyRuffin_IvePassedThisWayBefore_1967",341
27,"IV",10,0.419093847613383,2.00025530165377,"WillieMitchell_2075_1964",728
130,"IV",9,0.419102056414577,2.03156441986531,"TheCowsills_SilverThreadsAndGoldenNeedles_1969",609
46,"i",4,0.419323508903858,2.12039888748094,"WilsonPickett_DontKnockMyLovePt1_1971",731
53,"i",5,0.419411036911826,2.14284593025667,"BillySquier_TheStroke_1981",59
31,"I",7,0.419595806553973,1.95162386711002,"TheRollingStones_HonkyTonkWomen_1969",673
12,"V",6,0.419692627756154,1.95431398575647,"RickSpringfield_JessiesGirl_1981",499
15,"i",4,0.420355162309525,2.15405055141142,"BillyIdol_WhiteWedding_1983.varms",51
113,"i",6,0.421010023244975,2.09183682981366,"Genesis_TonightTonightTonight_1987",269
47,"I",8,0.42122679506898,2.06513548512022,"BillyIdol_HotInTheCity_1982",49
96,"IV",5,0.421470473385494,2.0830265516304,"AliceCooper_SchoolsOut_1972",13
85,"i",6,0.421973927394686,2.09503404171943,"RayCharles_EleanorRigby_1968",487
53,"I",7,0.422187836462064,2.0899078707899,"KrisKristofferson_LovingHerWasEasier_1971",378
13,"IV",10,0.422595120152507,1.89071192184221,"LynyrdSkynyrd_SweetHomeAlabama_1974.varms",401
62,"i",8,0.423046693882463,2.10223844482466,"RayParkerJr_Ghostbusters_1984",490
51,"i",7,0.423131074341069,2.09009446574506,"SimonAndGarfunkel_MrsRobinson_1968.varms",535
29,"I",8,0.424443541308056,2.01225564971078,"TomTHall_TheYearThatClaytonDelaneyDied_1971",712
26,"V",9,0.424482517064541,1.93023827822275,"GeorgeHarrison_GotMyMindSetOnYou_1988.varms",274
63,"-VII",6,0.424506832216517,1.98451729805756,"Genesis_Misunderstanding_1980",268
112,"V",6,0.424554511554486,2.05566653349325,"TheBeatles_DoYouWantToKnowASecret_1964",591
92,"V",9,0.424576985209356,1.93052647947712,"RDeanTaylor_IndianaWantsMe_1970",492
52,"-III",10,0.424893328844294,2.03535304886058,"PaulSimon_50WaysToLeaveYourLover_1976",463
13,"I",6,0.425411115414912,2.06549028650714,"RickSpringfield_JessiesGirl_1981",499
72,"IV",8,0.425517173446414,2.00419790388078,"ElvisPresley_GuitarMan_1968",224
48,"I",8,0.426329743369058,1.97621640335891,"RoyDrusky_ThreeHeartsInATangle_1961",519
41,"IV",10,0.426440278047928,2.02402512599229,"Dion_RubyBaby_1963",188
28,"i",8,0.426882639555243,2.12003244688678,"JamesBrown_MyThang_1974",320
150,"V",10,0.427045587920752,1.79845900750612,"JohnDenver_RockyMountainHigh_1972",348
176,"r",2,0.427314008359239,1.88767166554155,"HiFive_ILikeTheWay_1991",300
308,"r",2,0.427326551621149,1.88795188766303,"IsaacHayes_TheLookOfLove_1971",308
135,"r",2,0.427326551621149,1.88840510421184,"Level42_SomethingAboutYou_1986.varms",388
68,"I",8,0.427656972575177,2.089823404957,"BobbyDarin_IfIWereACarpenter_1966",71
12,"i",10,0.4282061032168,2.08192042172655,"Santana_EvilWays_1970",527
16,"V",8,0.429338469335042,2.03911446736656,"Baltimora_TarzanBoy_1986",31
41,"I",8,0.429809540301294,2.07724579745329,"SimonAndGarfunkel_Cecilia_1970",532
38,"IV",7,0.430265911654033,2.05719064000595,"EddieHolland_Jamie_1962",213
32,"-VII",4,0.430844354304187,2.12961993465077,"NenehCherry_KissesOnTheWind_1989",439
38,"I",7,0.431119084244718,2.06185708260487,"LittleRiverBand_HelpIsOnItsWay_1977",393
22,"I",6,0.431310700666251,2.07959455917107,"Poison_UnskinnyBop_1990",477
62,"IV",7,0.4317619602266,2.07160559663758,"JamesBrown_GetUp_1970",317
13,"I",8,0.432465174543824,2.02825023604365,"ChuckBerry_AlmostGrown_1959",131
21,"i",4,0.432475863832674,2.18257542669957,"BillySquier_TheStroke_1981",59
38,"IV",8,0.432675402181546,2.07065128954336,"UB40_RedRedWine_1984.varms",716
127,"I",7,0.433131215620965,2.0083128764957,"LedZeppelin_OverTheHillsAndFarAway_1973.varms",383
20,"IV",10,0.434050834748104,2.048407842214,"FatsDomino_IWantToWalkYouHome_1959",251
23,"-VII",10,0.434302234502631,1.89353742148527,"TheDoors_RidersOnTheStorm_1971",614
121,"-VI",4,0.435003990772884,2.12950214866737,"TheJGeilsBand_OneLastKiss_1978",641
106,"IV",10,0.435203490602402,1.91642200744322,"REOSpeedwagon_TimeForMeToFly_1980",494
113,"I",10,0.435837182062646,1.93666259094545,"Blondie_IslandOfLostSouls_1982",65
30,"I",8,0.436547437832468,2.11573071361201,"ArethaFranklin_INeverLovedAMan_1967",23
69,"I",4,0.4366108419727,2.21105644549823,"BobbiMartin_ILoveYouSo_1965",69
190,"r",4,0.437350419355028,1.82346281633765,"Blondie_IslandOfLostSouls_1982",65
95,"r",4,0.437350419355028,1.82290607386861,"RayCharles_LetsGoGetStoned_1966",488
129,"r",4,0.437350419355028,1.8228769232248,"TheRascals_PeopleGotToBeFree_1968",663
99,"I",10,0.437720606521682,1.90533738970677,"TheRollingStones_TumblingDice_1972",678
131,"r",4,0.437725171614495,1.82400409681597,"DrHook_TheMillionaire_1975",203
12,"I",7,0.43816417274128,2.06384951127349,"Alabama_TakeMeDown_1982",9
76,"I",7,0.439181784599493,2.11334881103352,"TheBeachBoys_Wendy_1964",588
149,"-II",3,0.439218220216203,2.20491825949779,"ChuckBerry_ReelinAndRockin_1972",132
84,"iii",6,0.439302263728102,1.95180216398818,"TheRitchieFamily_TheBestDiscoInTown_1976",667
57,"V",10,0.439343088053185,1.92285063229298,"LynyrdSkynyrd_SweetHomeAlabama_1974.varms",401
57,"I",7,0.440370263164976,2.12809026323401,"CrosbyStillsAndNash_TeachYourChildren_1970",156
62,"r",4,0.440598464718617,1.83206718170506,"RodBernard_ThisShouldGoOnForever_1959",512
12,"V",10,0.440916932219064,1.92739188936623,"UB40_RedRedWine_1984.varms",716
27,"IV",10,0.441940134515077,2.07342780055888,"RayCharles_TheRightTime_1959",489
20,"I",10,0.442058827529782,1.91736724297892,"PhilCollins_TwoHearts_1989.varms",473
92,"V",7,0.442218601303037,2.12644945730616,"Foghat_DrivinWheel_1977",257
37,"I",8,0.442323514612737,2.07812765749142,"UB40_RedRedWine_1984.varms",716
29,"I",10,0.44274606981275,1.93920667889341,"TheMiracles_MightyGoodLovin_1961",651
58,"I",7,0.443168453060067,2.1602947632213,"ChuckBerry_SweetLittleRockAndRoll_1958",133
39,"i",7,0.443217416482652,2.1573155780027,"TheRobertCrayBand_SmokingGun_1987",668
46,"I",7,0.443896207493291,2.06590848360965,"GladysKnightAndThePips_BestThingThatEverHappenedToMe_1974",280
27,"i",6,0.44391236999249,2.16303998618794,"DepecheMode_WorldInMyEyes_1990.varms",179
33,"V",10,0.44457636592082,1.84400296659806,"JohnDenver_SeasonsOfTheHeart_1982.varms",349
44,"IV",9,0.445410594342087,2.1173002436091,"JohnnyCash_TheWaysOfAWomanInLove_1958",352
95,"I",10,0.445548204818394,1.94426981581886,"ElvisPresley_GuitarMan_1968",224
20,"I",10,0.445618279238249,1.9444377921189,"BoDiddley_YouCantJudgeABookByTheCover_1962",83
32,"I",9,0.445737329547392,2.08459585460989,"JanAndDean_SidewalkSurfin_1964",323
61,"I",10,0.445826704231344,2.0234322588205,"TheBeachBoys_InMyRoom_1963.varms",583
41,"I",7,0.445936219324428,2.08615750002234,"EltonJohn_PhiladelphiaFreedom_1975",219
379,"I",6,0.446536984343996,2.10451700437141,"MeatLoaf_ParadiseByTheDashboardLight_1978",416
13,"V",10,0.446927594712898,1.85031178506384,"NickGilder_HotChildInTheCity_1978",440
66,"I",10,0.447261557646362,2.11570932424342,"TheMiracles_IDontBlameYouAtAll_1971",649
31,"i",6,0.447400393430445,2.18152165903869,"SoftCell_TaintedLove_1982",542
12,"I",7,0.448074517431935,2.03953134997045,"RoyDrusky_ThreeHeartsInATangle_1961",519
39,"V",8,0.448163223357541,2.05854265582376,"ArethaFranklin_INeverLovedAMan_1967",23
22,"I",10,0.448689884063602,1.98908736994926,"Cher_IfICouldTurnBackTime_1989",118
43,"-VII",4,0.448702726412452,2.20109005130434,"HueyLewis_IWantANewDrug_1984",301
53,"I",7,0.448779428786218,2.18065965655495,"BruceChannel_HeyBaby_1962",102
23,"IV",10,0.450123901549232,2.09911064910578,"CannedHeat_LetsWorkTogether_1970",108
24,"I",10,0.450216059800324,1.95759552606661,"LittleJoeyAndTheFlips_BongoStomp_1962",391
166,"V",9,0.450306217866953,2.00734498160196,"MeatLoaf_ParadiseByTheDashboardLight_1978",416
41,"V",9,0.450444917618337,2.0079516558493,"DrHook_OnlySixteen_1976",201
30,"V",9,0.45059681157151,2.0085245686553,"JohnDenver_SeasonsOfTheHeart_1982.varms",349
53,"iv",10,0.450711592201656,1.97237742801606,"INXS_NeedYouTonight_1988",304
61,"I",10,0.450723515725217,2.01257614322195,"BrownsvilleStation_SmokinInTheBoysRoom_1973",101
145,"I",6,0.45081301042658,2.21249344448254,"JohnDenver_RockyMountainHigh_1972",348
12,"-VI",4,0.451071291933112,2.16686858128521,"DarylHallAndJohnOates_SaraSmile_1976",167
18,"i",7,0.451765511305381,2.0343269875816,"Rockwell_SomebodysWatchingMe_1984",511
15,"IV",5,0.452170619658288,2.00424748073769,"PaulMcCartney_MaybeImAmazed_1977.varms",458
11,"I",5,0.452767774749404,2.15369562196226,"Queensryche_SilentLucidity_1991",483
19,"IV",8,0.452899313742972,2.08578053859961,"CoreyHart_InYourSoul_1988",147
20,"I",10,0.453049948491327,1.96566462932314,"TheEverlyBrothers_BirdDog_1958.varms",622
18,"I",10,0.453050955863046,2.03775081297496,"NittyGrittyDirtBand_BuyForMeTheRain_1967",441
51,"I",8,0.453244036484922,2.17053730061719,"JerryJeffWalker_MrBojangles_1968",330
111,"V",6,0.453759057946428,2.16346658865399,"TheWho_HappyJack_1967",696
93,"I",10,0.453779181981867,2.13528768146426,"RDeanTaylor_IndianaWantsMe_1970",492
43,"IV",10,0.453997037634223,2.14061322834237,"LaVernBaker_SeeSeeRider_1963",381
13,"I",10,0.454959275758382,1.97108373482851,"FatsDomino_IWantToWalkYouHome_1959",251
21,"i",10,0.455073616666537,2.19276685107287,"DrJohn_RightPlaceWrongTime_1973",206
63,"V",10,0.455094834278373,1.85173298772109,"CrosbyStillsAndNash_SouthernCross_1982",154
59,"V",10,0.455176821404896,1.85194698331118,"RDeanTaylor_IndianaWantsMe_1970",492
22,"I",8,0.455202492172176,2.01793257819793,"JohnnyTillotson_OutOfMyMind_1963",359
112,"I",10,0.455557292590778,2.04520062403272,"PetShopBoys_WhatHaveIDoneToDeserveThis_1988",471
167,"I",10,0.455684661180625,2.10140795179749,"GratefulDead_SugarMagnolia_1973.varms",293
43,"IV",5,0.45569243905114,2.19667250357377,"CyndiLauper_IDroveAllNight_1989",160
114,"IV",8,0.45583531930658,2.18552798045072,"DonGibson_SeaOfHeartbreak_1961",194
29,"V",4,0.456198435538857,2.18716856908728,"TheFireballs_SugarShack_1963",629
15,"I",9,0.45632349642602,1.97342194943551,"KennyRogers_YouDecoratedMyLife_1980",375
33,"V",10,0.456588701211264,1.87601703100348,"TheHollies_CarrieAnne_1967.varms",632
19,"I",6,0.456681649658987,2.16899930481174,"DrHook_WalkRightIn_1977",204
18,"ii",10,0.457181333633776,2.03422226374139,"Redbone_ComeAndGetYourLove_1974",493
172,"r",4,0.457221782168241,1.87837454106062,"TheContours_DoYouLoveMe_1988",607
101,"I",10,0.458131331063485,2.00065350018105,"NittyGrittyDirtBand_MakeALittleMagic_1980",442
11,"i",8,0.45859065182363,2.17014141699687,"DrJohn_RightPlaceWrongTime_1973",206
23,"IV",10,0.458619075190723,2.12548341921852,"ChuckBerry_AlmostGrown_1959",131
113,"i",6,0.458630573551413,2.0864732438777,"CliffRichard_DevilWoman_1976",138
83,"V",10,0.45868080849297,2.03613518841312,"TinaTurner_WhatsLoveGotToDoWithIt_1984",704
16,"IV",7,0.458692946910462,2.13667619881874,"EttaJames_WouldItMakeAnyDifferenceToYou_1963",248
25,"I",10,0.459804353176973,1.98477254510659,"ChuckBerry_SweetLittleRockAndRoll_1958",133
29,"V",10,0.459911488603132,1.89523708406787,"GeorgeHarrison_GotMyMindSetOnYou_1988.varms",274
24,"I",9,0.460164138099425,2.15059990525159,"FloydCramer_LastDate_1960",255
51,"I",5,0.461336586710615,2.21941186159019,"JimmyRuffin_IvePassedThisWayBefore_1967",341
64,"I",4,0.461693781983485,2.26635520851336,"JuiceNewton_BreakItToMeGently_1982",365
121,"I",9,0.462310520184631,1.98516690992613,"ElvisPresley_GuitarMan_1968",224
93,"i",8,0.462516725502097,2.19184533143619,"VillagePeople_InTheNavy_1979.varms",720
9,"V",6,0.462663105513681,2.19578597141746,"MeatLoaf_YouTookTheWordsRightOutOfMyMouth_1978",417
79,"V",6,0.463193241401308,2.18073034559787,"GordonLightfoot_Beautiful_1972",290
79,"I",4,0.463447822625955,2.26043049143561,"CyndiLauper_AllThroughTheNight_1984",159
10,"i",8,0.463877250082163,2.19553399059814,"Rockwell_SomebodysWatchingMe_1984",511
69,"I",6,0.464337907634067,2.2857994008806,"ABBA_OnAndOnAndOn_1981",6
14,"IV",7,0.464381068880915,2.17566689982494,"DavidBowie_BlueJean_1984",169
14,"I",10,0.464626266818436,2.27109275161889,"JimiHendrix_Freedom_1971",335
11,"I",10,0.464677410880955,2.27162344502349,"Poison_UnskinnyBop_1990",477
18,"I",10,0.464722087638481,2.27172802390572,"DuranDuran_IsThereSomethingIShouldKnow_1983.varms",209
16,"I",10,0.464754637137779,1.99866650409945,"CannedHeat_LetsWorkTogether_1970",108
17,"V",10,0.464783844696476,1.87685230293072,"LindaRonstadt_WhenWillIBeLoved_1975.varms",389
14,"I",10,0.464820689061083,2.12016058909174,"LouisPrimaAndKeelySmith_ThatOldBlackMagic_1958",400
80,"i",5,0.465379239840225,2.22972478045926,"DepecheMode_WorldInMyEyes_1990.varms",179
67,"I",9,0.465862523964854,2.11272284795632,"GinoVannelli_WildHorses_1987",278
16,"I",6,0.465994563064193,2.21037844344365,"RickJames_GiveItToMeBaby_1981",496
13,"I",10,0.466328944199467,2.12810670902651,"JerryReed_KoKoJoe_1971",331
56,"I",8,0.466349558075479,2.09957380675398,"Aerosmith_LastChild_1976",8
13,"I",7,0.466362471117412,2.2359468528535,"BBKing_HowBlueCanYouGet_1964",39
77,"i",8,0.466510218366372,2.20438295799593,"IronButterfly_InAGaddaDaVida_1968",306
53,"I",10,0.466732628783227,2.04225169737267,"EngelbertHumperdinck_AfterTheLovin_1977",237
97,"V",4,0.467010998204056,2.21534609869639,"TheMoments_WalkRightIn_1963",652
35,"V",10,0.467153311423311,1.88266730093177,"JeffersonStarship_CountOnMe_1978",328
52,"-VII",6,0.467158136625571,1.95834288963162,"TheElectricPrunes_IHadTooMuchToDream_1967",621
23,"IV",10,0.467443930589261,2.15257461748755,"ChubbyChecker_TheTwist_1962",130
43,"V",5,0.468537102416929,2.06330168160614,"CultureClub_KarmaChameleon_1984.varms",158
41,"iv",10,0.469724924673338,2.01332907293185,"LittleRiverBand_WeTwo_1983",396
16,"I",10,0.469813622067878,2.01277029503168,"ChuckBerry_AlmostGrown_1959",131
116,"V",10,0.470048444492636,1.89035862835886,"SammyHagar_GiveToLive_1987",525
20,"I",10,0.471185773676603,2.17623866975691,"Cher_JustLikeJesseJames_1989",119
110,"i",10,0.471252101091314,2.2320229845792,"Chicago_MakeMeSmile_1970",126
13,"I",10,0.47162880611353,2.14987207737258,"KrisKristofferson_LovingHerWasEasier_1971",378
27,"I",10,0.472683862728529,2.20090775847933,"GeorgeHarrison_GotMyMindSetOnYou_1988.varms",274
58,"IV",10,0.472904618845763,2.01775017529123,"LynyrdSkynyrd_SweetHomeAlabama_1974.varms",401
17,"I",8,0.472931571747212,2.11013178050347,"PurePrairieLeague_Amie_1975",480
27,"I",10,0.473701327100785,2.15609872691848,"BrendaLee_SweetNothins_1960.varms",98
13,"IV",10,0.473881424380478,2.02044489466705,"UB40_RedRedWine_1984.varms",716
11,"IV",7,0.474013653759113,2.13064861350456,"RickSpringfield_JessiesGirl_1981",499
163,"r",3,0.47451733272457,1.96690665110966,"AliceCooper_HeyStoopid_1991",12
175,"r",3,0.474523231146957,1.96714540296368,"EarthWindAndFire_Getaway_1976",211
209,"r",3,0.474523231146957,1.96659003204,"EvelynChampagneKing_ImInLove_1981",249
137,"I",8,0.474738704567185,2.12251930198513,"TheJGeilsBand_FreezeFrame_1982",637
16,"I",10,0.47498496023911,2.02708874204871,"ChubbyChecker_TheTwist_1962",130
13,"I",7,0.47500298007474,2.15612937854246,"BuckOwens_IveGotATigerByTheTail_1965",105
69,"r",5,0.475347260406195,1.92170372106722,"IronButterfly_InAGaddaDaVida_1968",306
8,"i",4,0.475658459917961,2.23722921668705,"CliffRichard_Carrie_1980",136
65,"-VII",8,0.476287940472944,2.07290496044457,"TinaTurner_WhatsLoveGotToDoWithIt_1984",704
9,"i",6,0.47644825434569,2.2688477768808,"RayCharles_EleanorRigby_1968",487
13,"i",4,0.477221915272073,2.34903749112351,"LedZeppelin_TrampledUnderFoot_1975",384
19,"-VII",10,0.477359099151437,1.98275608187785,"DavidBowie_GoldenYears_1976",170
111,"I",10,0.477493139048182,2.15835630470487,"MarcCohn_WalkingInMemphis_1991",404
50,"i",6,0.477608598923829,2.27834477151373,"SimonAndGarfunkel_MrsRobinson_1968.varms",535
37,"ii",4,0.478641486434797,2.309146385453,"TheBeachBoys_Kokomo_1988",584
46,"I",8,0.479624447556757,2.04632689507703,"MichaelJackson_ManInTheMirror_1988",423
21,"V",8,0.480168293685208,2.15458576070732,"JimmyCliff_WonderfulWorldBeautifulPeople_1969",338
48,"I",10,0.480278408341035,2.12752615641918,"JethroTull_LivingInThePast_1972",333
54,"I",7,0.480597910842095,2.16816853455495,"TheSupremes_FloyJoy_1972",687
26,"I",8,0.480611846436383,2.17590020965717,"RobertPalmer_AddictedToLove_1986",509
25,"IV",9,0.480647581336925,2.20453646939324,"NickGilder_HotChildInTheCity_1978",440
64,"ii",10,0.480777710535146,2.05050086471191,"Blondie_IslandOfLostSouls_1982",65
46,"I",6,0.481211652998031,2.3108747322241,"WilsonPhillips_HoldOn_1990.varms",730
84,"I",10,0.481394553655155,2.17085717855778,"TinaTurner_WhatsLoveGotToDoWithIt_1984",704
67,"V",7,0.481459911719891,2.25101928934219,"BobSeger_EvenNow_1983",77
59,"i",5,0.481776755169283,2.28799794355229,"JanisJoplin_KozmicBlues_1969",326
39,"I",10,0.482489227172624,2.14188585763889,"TheContours_DoYouLoveMe_1988",607
12,"I",7,0.482750961027309,2.22175468148157,"Queensryche_SilentLucidity_1991",483
18,"i",5,0.482868672582242,2.24404573648931,"Snap_ThePower_1990",541
45,"I",6,0.483940085621671,2.26178733909063,"BarryWhite_YoureTheFirstTheLastMyEverything_1974",37
30,"I",10,0.483954334639228,2.17851980803584,"EarthWindAndFire_Getaway_1976",211
35,"V",10,0.484162680159827,2.14695885626675,"DottieWest_ALessonInLeavin_1980",198
48,"IV",4,0.484341244089713,2.24808332293814,"TheBeatles_EightDaysAWeek_1965",592
49,"I",8,0.484790328880913,2.25794677019876,"TheDramatics_HeyYouGetOffMyMountain_1973",615
77,"I",10,0.485194714996415,2.18206497334368,"Whitesnake_HereIGoAgain_1987.varms",726
11,"I",10,0.48585191182858,2.34130898060829,"TheMeters_LookKaPyPy_1970.varms",647
13,"I",10,0.486443504174001,2.34235777389506,"BeastieBoys_BrassMonkey_1987",41
84,"i",8,0.486568926804741,2.31874735946612,"GoldenEarring_TwilightZone_1983",289
39,"i",8,0.486677985487622,2.26782780855246,"PinkFloyd_AnotherBrickInTheWall_1980.varms",474
79,"ii",7,0.487101042565086,2.25539968648391,"TheBeachBoys_Wendy_1964",588
59,"V",3,0.487161008074082,2.35073911594993,"Player_BabyComeBack_1978",476
75,"ii",6,0.487241867991387,2.31018429424822,"TheBeachBoys_Wendy_1964",588
17,"I",8,0.487266124066248,2.21055706138593,"Poison_UnskinnyBop_1990",477
26,"I",7,0.487297842819948,2.23772775654516,"SimonAndGarfunkel_Cecilia_1970",532
84,"i",5,0.487554993751596,2.30894615972375,"PinkFloyd_AnotherBrickInTheWall_1980.varms",474
39,"I",8,0.487636860426808,2.22124208673432,"TinaTurner_TheBest_1989",702
